,Time,Wind speed.mean,Rainfall.mean,Wind direction.mean,Global radiation.mean,Air temperature.mean,Ground moisture.mean,Air moisture.mean
262,11/05/2019 14:00,0.577777778,0.0,62.70694444,302.2873239,19.97361111,0.0,70.52083333
263,12/05/2019 02:00,0.45,0.0,69.25277778,161.9083333,12.80833333,0.0,90.24444444
264,12/05/2019 14:00,1.666666667,0.018055556,173.3027778,204.0055556,17.61388889,0.0,75.90138889
265,13/05/2019 02:00,0.955555556,0.073611111,82.16527778,18.875,10.60833333,0.0,90.89861111
266,13/05/2019 14:00,2.097222222,0.115277778,79.8375,71.53055556,9.613888889,0.0,89.31388889
267,14/05/2019 02:00,1.602777778,0.111111111,70.05555556,48.42916667,6.872222222,0.0,90.53472222
268,14/05/2019 14:00,2.211111111,0.009859155,44.50138889,140.4333333,7.315277778,0.0,86.22361111
269,15/05/2019 02:00,0.186111111,0.133333333,51.85833333,75.46666667,6.444444444,0.0,95.675
270,15/05/2019 14:00,0.927777778,0.011111111,50.80277778,162.0402778,9.266666667,0.0,88.02638889
271,16/05/2019 02:00,0.180555556,0.0,62.35138889,87.86666667,8.118309859,0.0,91.16527778
272,16/05/2019 14:00,0.202777778,0.0,189.2875,114.5208333,10.95833333,0.0,85.17638889
273,17/05/2019 02:00,0.108333333,0.0,209.4958333,120.9111111,10.45694444,0.041666667,92.07183099
274,17/05/2019 14:00,0.366666667,0.0,154.5152778,252.3694444,14.70277778,0.0,77.18055556
275,18/05/2019 02:00,0.183333333,0.0,103.9875,225.0375,10.07638889,0.0,90.78055556
276,18/05/2019 14:00,0.436111111,0.325,170.6430556,293.5402778,18.64444444,0.0,77.55
277,19/05/2019 02:00,0.197222222,0.001388889,73.3875,239.0930556,13.12083333,0.0,92.29027778
278,19/05/2019 14:00,0.405555556,0.006944444,224.4958333,143.1125,16.475,0.0,81.95833333
279,20/05/2019 02:00,0.338888889,0.001388889,153.8458333,155.2541667,13.14027778,91.02083333,92.54722222
280,20/05/2019 14:00,1.558333333,0.009722222,141.2388889,311.8208333,17.9875,0.0,67.02361111
281,21/05/2019 02:00,0.438888889,0.0,88.57361111,239.3013889,12.02083333,0.0,83.28472222
282,21/05/2019 14:00,0.755555556,0.025,67.87777778,173.7083333,14.775,0.0,83.66111111
283,22/05/2019 02:00,0.838888889,0.0,50.17605634,237.8444444,14.35,0.068055556,86.25
284,22/05/2019 14:00,0.958333333,0.126388889,54.36527778,251.1555556,18.47361111,7.819444444,77.65
285,23/05/2019 02:00,0.177777778,0.001388889,47.75277778,173.8444444,14.10833333,1.606944444,92.93194444
286,23/05/2019 14:00,0.891666667,0.0,144.8902778,248.1732394,17.67638889,0.0,72.43472222
287,24/05/2019 02:00,0.95,0.0,42.52083333,189.9930556,13.98194444,0.0,75.4375
288,24/05/2019 14:00,1.105555556,0.0,37.29166667,319.0319444,18.8625,5.490277778,66.28055556
289,25/05/2019 02:00,0.341666667,0.0,45.79583333,274.1125,13.4875,8.073611111,81.54027778
290,25/05/2019 14:00,0.347222222,0.0,198.1472222,255.5513889,20.69861111,11.52638889,69.29305556
291,26/05/2019 02:00,0.108333333,0.0,216.3638889,253.475,15.00277778,12.03472222,85.59861111
292,26/05/2019 14:00,0.286111111,0.0,215.6138889,298.7805556,22.08194444,14.32361111,68.85416667
293,27/05/2019 02:00,0.105555556,0.023943662,178.1527778,61.02222222,15.8125,15.0,94.33611111
294,27/05/2019 14:00,0.080555556,0.009722222,299.4861111,142.3513889,18.03611111,15.7125,88.28611111
295,28/05/2019 02:00,0.286111111,0.001388889,295.9902778,189.9819444,17.56944444,16.0,90.0625
296,28/05/2019 14:00,0.816666667,0.044444444,147.6444444,241.0166667,19.03239437,17.44027778,78.97638889
297,29/05/2019 02:00,0.105555556,0.002777778,144.5805556,107.4375,15.14305556,18.0,92.94583333
298,29/05/2019 14:00,0.719444444,0.156944444,58.49166667,139.9402778,16.18611111,16.31527778,89.57746479
299,30/05/2019 02:00,1.338888889,0.0,37.36111111,108.8791667,12.83194444,10.0375,87.725
300,30/05/2019 14:00,0.905555556,0.0,37.45833333,116.2944444,12.81805556,9.866666667,85.97361111
301,31/05/2019 02:00,0.577777778,0.0,51.48472222,153.5416667,12.76666667,10.01527778,83.78333333
302,31/05/2019 14:00,0.361111111,0.0,106.7722222,198.4513889,16.68472222,11.96944444,83.02916667
303,01/06/2019 02:00,0.552777778,0.029166667,52.35972222,191.5402778,15.56111111,12.11527778,91.59444444
304,01/06/2019 14:00,1.355555556,0.0,187.5555556,298.5472222,20.06527778,14.14583333,75.10833333
305,02/06/2019 02:00,0.169444444,0.0,93.67916667,185.0680556,17.12777778,15.81944444,90.28611111
306,02/06/2019 14:00,0.436111111,0.036111111,96.09027778,218.7777778,19.5375,17.00277778,85.87916667
307,03/06/2019 02:00,0.452777778,0.0,16.81666667,235.9416667,16.23333333,18.0,89.72638889
308,03/06/2019 14:00,0.844444444,0.0,166.3408451,333.3388889,23.28611111,19.25,71.23194444
309,04/06/2019 02:00,0.022222222,0.0,319.8875,76.02361111,16.59861111,20.99444444,94.46111111
310,04/06/2019 14:00,0.280555556,0.088888889,234.8416667,240.3464789,20.95416667,21.64861111,86.42638889
311,05/06/2019 02:00,0.125,0.001388889,101.3027778,204.4375,17.71666667,21.64444444,90.9625
312,05/06/2019 14:00,0.175,0.020833333,70.93472222,79.57638889,18.29166667,21.91944444,93.52222222
313,06/06/2019 02:00,0.094444444,0.013888889,45.51527778,194.3375,15.93472222,21.53194444,94.71666667
314,06/06/2019 14:00,0.630555556,0.0,88.87361111,372.1041667,24.76388889,22.03888889,73.45416667
315,07/06/2019 02:00,0.330555556,0.0,71.99722222,276.2055556,18.2625,23.77083333,86.70694444
316,07/06/2019 14:00,0.566666667,0.0,121.7972222,379.7361111,25.49305556,25.05416667,68.78055556
317,08/06/2019 02:00,0.263888889,0.0,90.90277778,260.6680556,18.79583333,26.89027778,85.52222222
318,08/06/2019 14:00,0.991666667,0.0,179.5208333,366.3847222,26.52361111,28.325,67.12638889
319,09/06/2019 02:00,0.161111111,0.0,253.2430556,244.4777778,19.51690141,30.37638889,87.11944444
320,09/06/2019 14:00,0.172222222,0.0,93.73194444,306.45,26.075,31.87638889,74.60694444
321,10/06/2019 02:00,0.161111111,0.0,81.16666667,271.1319444,20.18611111,33.64722222,86.45833333
322,10/06/2019 14:00,0.236111111,0.0,161.3138889,376.9069444,27.30555556,35.17777778,69.31549296
323,11/06/2019 02:00,0.127777778,0.0,137.9611111,271.2361111,21.19583333,37.59861111,87.64722222
324,11/06/2019 14:00,0.344444444,0.0,198.9138889,368.6541667,27.03194444,39.4,69.30694444
325,12/06/2019 02:00,0.230555556,0.0,49.42083333,265.7805556,20.65555556,41.90416667,85.70694444
326,12/06/2019 14:00,0.211111111,0.0,124.5861111,371.1791667,27.775,43.97222222,70.88472222
327,13/06/2019 02:00,0.125,0.0,37.08333333,259.8152778,21.74444444,46.63333333,85.91111111
328,13/06/2019 14:00,0.425,0.0,121.4930556,368.8430556,28.74166667,48.94027778,65.97083333
329,14/06/2019 02:00,0.286111111,0.0,108.9958333,278.2847222,18.21527778,51.87361111,79.63611111
330,14/06/2019 14:00,0.319444444,0.0,116.8944444,384.2638889,27.88611111,53.92083333,65.14305556
331,15/06/2019 02:00,0.111111111,0.0,84.55416667,267.4875,20.92916667,56.61944444,85.46388889
332,15/06/2019 14:00,0.166666667,0.0,14.55492958,354.525,28.27916667,58.54305556,68.64166667
333,16/06/2019 02:00,0.155555556,0.0,40.74583333,255.0819444,22.02083333,60.65,86.82777778
334,16/06/2019 14:00,0.777777778,0.002777778,173.5638889,296.6125,26.675,62.12083333,69.20277778
335,17/06/2019 02:00,0.25,0.031944444,19.62361111,175.4943662,19.875,63.40694444,88.56527778
336,17/06/2019 14:00,0.294444444,0.0,47.38611111,198.3041667,22.91111111,64.0,80.46805556
337,18/06/2019 02:00,0.119444444,0.0,66.45277778,229.4944444,19.32777778,64.72361111,89.73888889
338,18/06/2019 14:00,0.266666667,0.0,193.4611111,333.3736111,25.14444444,65.07361111,76.26805556
339,19/06/2019 02:00,0.147222222,0.0,193.8541667,247.3083333,20.65694444,66.0,89.01944444
340,19/06/2019 14:00,0.397222222,0.0,156.9638889,390.0291667,26.9,66.55972222,69.40416667
341,20/06/2019 02:00,0.125,0.0,136.7097222,232.2791667,20.82361111,67.32361111,87.15694444
342,20/06/2019 14:00,0.45,0.0,162.3263889,331.4180556,26.82361111,68.13611111,71.77361111
343,21/06/2019 02:00,0.180555556,0.084507042,127.0402778,139.1361111,20.49014085,69.16527778,89.98055556
344,21/06/2019 14:00,0.1,0.013888889,61.52638889,239.3847222,23.55138889,71.07638889,85.53194444
345,22/06/2019 02:00,0.111111111,0.0,67.96388889,225.2833333,21.1,71.01805556,88.46111111
346,22/06/2019 14:00,0.5,0.297222222,222.55,260.0263889,23.44166667,72.00555556,81.84027778
347,23/06/2019 02:00,0.0,0.448611111,153.7208333,129.0361111,17.98472222,73.00555556,97.01830986
348,23/06/2019 14:00,0.0,0.225,48.63055556,154.6222222,19.53333333,73.86111111,90.07777778
349,24/06/2019 02:00,0.0,0.001388889,21.44861111,138.3013889,19.02222222,74.0,93.45
350,24/06/2019 14:00,0.172222222,0.006944444,267.7291667,205.8694444,22.6625,74.0,86.54444444
351,25/06/2019 02:00,0.002777778,0.001388889,341.3541667,251.4333333,20.67361111,73.59444444,89.49444444
352,25/06/2019 14:00,0.002777778,0.0,230.9625,323.4944444,26.85138889,73.0,76.90416667
353,26/06/2019 02:00,0.030555556,0.0,338.375,250.3013889,22.46111111,73.0,88.15694444
354,26/06/2019 14:00,0.0,0.0,307.3875,371.4305556,28.69027778,72.20138889,74.49583333
355,27/06/2019 02:00,0.008333333,0.0,356.6361111,255.6680556,22.74027778,72.8625,87.83194444
356,27/06/2019 14:00,0.008333333,0.175,96.93098592,369.9680556,29.2625,72.99722222,75.61388889
357,28/06/2019 02:00,0.019444444,0.013888889,133.0791667,270.2097222,21.51805556,73.30694444,82.75555556
358,28/06/2019 14:00,0.002777778,0.0,358.9625,412.1394366,23.94722222,73.33611111,61.80555556
359,29/06/2019 02:00,0.0,0.0,358.8958333,260.0916667,17.37361111,74.08888889,83.91388889
360,29/06/2019 14:00,0.0,0.0,353.2902778,378.6069444,23.67777778,75.0,69.42916667
361,30/06/2019 02:00,0.0,0.0,340.0263889,255.2986111,18.26111111,75.58333333,84.41805556
362,30/06/2019 14:00,0.0,0.0,101.6388889,393.725,25.79861111,76.17777778,69.31388889
363,01/07/2019 02:00,0.0,0.0,98.93611111,251.4486111,20.31944444,77.15694444,86.83472222
364,01/07/2019 14:00,0.0,0.0,101.9986111,385.4263889,29.775,78.09722222,73.08055556
365,02/07/2019 02:00,0.0,0.0,91.2375,259.2708333,21.86388889,79.42916667,83.15972222
366,02/07/2019 14:00,0.019444444,0.258333333,63.95694444,386.7777778,28.97638889,80.58472222,64.74027778
367,03/07/2019 02:00,0.0,0.019444444,14.61944444,253.0986111,21.27746479,82.86111111,86.72638889
368,03/07/2019 14:00,0.0,0.0,277.8930556,384.9527778,26.29583333,84.61805556,71.55972222
369,04/07/2019 02:00,0.0,0.0,307.8166667,116.1513889,18.79027778,85.34166667,87.92638889
370,04/07/2019 14:00,0.002777778,0.0,258.5763889,255.9902778,21.57638889,86.37638889,77.68591549
371,05/07/2019 02:00,0.002777778,0.0,261.1472222,249.45,19.05416667,88.04305556,86.21805556
372,05/07/2019 14:00,0.013888889,0.0,258.3361111,382.3277778,26.32361111,89.38194444,72.58472222
373,06/07/2019 02:00,0.005555556,0.0,258.4416667,241.525,20.73194444,91.57222222,87.34444444
374,06/07/2019 14:00,0.016666667,0.0,258.4486111,380.8708333,28.10694444,93.47777778,71.65277778
375,07/07/2019 02:00,0.05,0.0,270.1569444,234.7430556,23.50972222,96.28888889,81.84444444
376,07/07/2019 14:00,0.083333333,0.076388889,142.8958333,200.15,23.21388889,98.99027778,84.8
377,08/07/2019 02:00,0.0,0.001388889,0.102777778,222.5333333,19.02083333,102.0638889,91.94583333
378,08/07/2019 14:00,0.002777778,0.0,0.240277778,356.5125,24.11527778,103.9013889,72.8375
379,09/07/2019 02:00,0.0,0.229166667,205.7958333,155.7069444,18.02777778,107.4541667,92.24166667
380,09/07/2019 14:00,0.0,0.0,0.112676056,167.1458333,20.29861111,108.3430556,83.78055556
381,10/07/2019 02:00,0.0,0.025,0.1,52.6125,15.725,109.6708333,95.51666667
382,10/07/2019 14:00,0.005555556,0.0,2.240277778,322.3887324,18.18888889,110.0277778,72.86666667
383,11/07/2019 02:00,0.0,0.0,2.073611111,251.1611111,13.9,110.6583333,83.01527778
384,11/07/2019 14:00,0.0,0.0,14.46666667,392.95,21.75138889,111.4763889,66.64722222
385,12/07/2019 02:00,0.0,0.0,15.40277778,125.9527778,14.87638889,113.7402778,90.25972222
386,12/07/2019 14:00,0.0,0.0,17.4375,257.4708333,21.45555556,115.1291667,73.26388889
387,13/07/2019 02:00,0.0,0.0,18.77638889,142.7458333,17.52777778,116.9791667,88.275
388,13/07/2019 14:00,0.247222222,0.125,247.375,184.3777778,17.93194444,118.6402778,87.60555556
389,14/07/2019 02:00,0.527777778,0.001388889,280.5055556,164.8694444,16.19305556,119.4583333,92.1875
390,14/07/2019 14:00,0.641666667,0.043055556,274.3777778,241.2569444,20.04583333,119.6791667,81.36666667
391,15/07/2019 02:00,0.241666667,0.0,314.7138889,227.5541667,16.45211268,121.5916667,87.41388889
392,15/07/2019 14:00,0.186111111,0.0,298.0430556,194.5944444,20.35694444,121.4875,78.8
393,16/07/2019 02:00,0.088888889,0.0,313.4694444,251.9819444,16.85416667,122.9986111,84.46944444
394,16/07/2019 14:00,0.741666667,0.0,76.01666667,382.95,22.53055556,124.5194444,63.00833333
395,17/07/2019 02:00,0.052777778,0.0,15.64166667,235.6875,17.13333333,127.4527778,85.39577465
396,17/07/2019 14:00,0.275,0.0,265.3333333,320.0305556,23.97638889,129.4236111,73.96527778
397,18/07/2019 02:00,0.097222222,0.0,260.9347222,232.2194444,18.02083333,133.2916667,87.48194444
398,18/07/2019 14:00,0.263888889,0.0,36.74305556,207.3611111,22.9875,135.8194444,79.60416667
399,19/07/2019 02:00,0.097222222,0.0,30.40833333,230.2944444,18.57777778,139.6277778,88.05555556
400,19/07/2019 14:00,0.266666667,0.0,44.1,267.1416667,23.46,139.0633333,79.88333333
401,20/07/2019 02:00,0.097222222,0.0,30.40833333,230.2944444,18.57777778,139.6277778,88.05555556
402,20/07/2019 14:00,0.220588235,0.0,94.575,268.8191176,24.81029412,146.6867647,75.69558824
403,21/07/2019 02:00,0.116666667,0.0,106.2152778,228.1708333,20.13194444,155.5569444,86.02361111
404,21/07/2019 14:00,0.527777778,0.0,69.8971831,346.8402778,27.4125,159.5222222,72.04722222
405,22/07/2019 02:00,0.088888889,0.0,27.68888889,196.1805556,21.22083333,166.5069444,84.89861111
406,22/07/2019 14:00,0.597222222,0.0,50.01666667,357.3222222,26.01388889,171.6541667,69.39861111
407,23/07/2019 02:00,0.35,0.0,16.77638889,228.4267606,20.34861111,178.4513889,83.98055556
408,23/07/2019 14:00,1.052777778,0.0,16.17638889,327.1013889,26.8625,183.3375,65.54305556
409,24/07/2019 02:00,0.075,0.0,24.48055556,220.9819444,20.75,190.6152778,84.58333333
410,24/07/2019 14:00,0.175,0.0,258.9083333,357.8055556,27.38055556,196.0666667,69.74166667
411,25/07/2019 02:00,0.077777778,0.0,335.6513889,224.9763889,21.08472222,200.0,86.51111111
412,25/07/2019 14:00,0.188888889,0.0,246.9847222,359.9277778,28.07222222,200.0,67.52083333
413,26/07/2019 02:00,0.180555556,0.0375,215.7527778,89.58611111,18.20555556,200.0,95.02777778
414,26/07/2019 14:00,0.222222222,0.086111111,31.81388889,157.5319444,22.6375,200.0,87.24027778
415,27/07/2019 02:00,0.091666667,0.002777778,41.56527778,182.9569444,20.79295775,200.0,91.13194444
416,27/07/2019 14:00,0.208333333,0.0,85.8625,321.5861111,27.66805556,200.0,75.46388889
417,28/07/2019 02:00,0.05,0.021126761,163.9986111,90.40972222,19.64027778,200.0,95.26805556
418,28/07/2019 14:00,0.191666667,0.027777778,135.9958333,109.9194444,21.00555556,200.0,90.47083333
419,29/07/2019 02:00,0.25,0.001388889,44.98194444,121.6763889,18.3,200.0,94.75352113
420,29/07/2019 14:00,0.252777778,0.0,33.45,229.7013889,23.87361111,200.0,80.14166667
421,30/07/2019 02:00,0.372222222,0.0,13.41527778,165.1652778,20.25138889,200.0,90.49583333
422,30/07/2019 14:00,0.752777778,0.0,19.34305556,296.6041667,26.66527778,200.0,76.1375
423,31/07/2019 02:00,0.255555556,0.004166667,19.39444444,172.0083333,22.38194444,200.0,89.67638889
424,31/07/2019 14:00,0.538888889,0.0,15.60555556,320.8305556,27.09027778,200.0,73.01388889
425,01/08/2019 02:00,0.572222222,0.0,18.55,177.9347222,21.31388889,200.0,84.93611111
426,01/08/2019 14:00,0.177777778,0.0,115.2513889,312.3958333,25.89583333,200.0,74.79722222
427,02/08/2019 02:00,0.055555556,0.0,33.4375,182.2055556,20.43194444,200.0,88.71666667
428,02/08/2019 14:00,0.522222222,0.008333333,93.14583333,189.4625,24.26527778,200.0,79.13888889
429,03/08/2019 02:00,0.377777778,0.306944444,12.29577465,170.4125,19.70416667,200.0,92.24305556
430,03/08/2019 14:00,0.952777778,0.013888889,17.9375,271.5722222,22.075,200.0,73.70833333
431,04/08/2019 02:00,0.730555556,0.0,17.80694444,203.8014085,17.16527778,200.0,84.83472222
432,04/08/2019 14:00,0.791666667,0.0,15.65972222,321.3930556,22.16388889,200.0,68.79861111
433,05/08/2019 02:00,0.108333333,0.0,18.56527778,202.2472222,16.87916667,200.0,87.09722222
434,05/08/2019 14:00,0.258333333,0.0,161.4513889,345.1361111,23.93194444,200.0,68.8
435,06/08/2019 02:00,0.061111111,0.0,147.1166667,195.5486111,18.475,200.0,86.6375
436,06/08/2019 14:00,0.363888889,0.0,154.0805556,343.925,27.20138889,200.0,72.73194444
437,07/08/2019 02:00,0.102777778,0.0,84.8125,176.1930556,21.10555556,200.0,87.81666667
438,07/08/2019 14:00,0.227777778,0.0,32.60833333,330.8361111,28.61944444,200.0,72.50277778
439,08/08/2019 02:00,0.144444444,0.0,62.87222222,173.3027778,21.75915493,200.0,89.34305556
440,08/08/2019 14:00,0.291666667,0.0,182.0361111,289.5805556,25.9875,200.0,75.38611111
441,09/08/2019 02:00,0.063888889,0.0,17.33333333,169.8513889,20.75555556,200.0,88.20138889
442,09/08/2019 14:00,0.177777778,0.0,55.92083333,328.9902778,26.99444444,200.0,74.51944444
443,10/08/2019 02:00,0.05,0.0,39.66111111,175.3194444,21.40833333,200.0,89.65352113
444,10/08/2019 14:00,0.138888889,0.0,46.11805556,335.7527778,29.26527778,200.0,71.53472222
445,11/08/2019 02:00,0.083333333,0.0,43.85694444,154.0625,22.49444444,200.0,88.36388889
446,11/08/2019 14:00,0.186111111,0.0,80.94583333,321.8986111,28.26666667,200.0,73.30138889
447,12/08/2019 02:00,0.019444444,0.0,44.59444444,167.575,22.74305556,200.0,87.89305556
448,12/08/2019 14:00,0.094444444,0.0,26.43888889,327.7208333,30.96111111,200.0,70.89722222
449,13/08/2019 02:00,0.225,0.0,44.95833333,163.2902778,23.22083333,200.0,88.31527778
450,13/08/2019 14:00,0.888888889,0.002777778,34.56666667,177.8486111,23.97083333,200.0,76.44722222
451,14/08/2019 02:00,0.469444444,0.215277778,22.00277778,17.75,16.70416667,200.0,95.88472222
452,14/08/2019 14:00,0.341666667,0.029166667,17.89305556,120.2958333,18.00555556,200.0,86.74027778
453,15/08/2019 02:00,0.108333333,0.0,28.99295775,171.7166667,15.60555556,200.0,87.65277778
454,15/08/2019 14:00,0.194444444,0.0,252.0597222,315.8319444,20.45694444,200.0,69.19861111
455,16/08/2019 02:00,0.047222222,0.0,337.4222222,147.4352113,14.58194444,200.0,87.475
456,16/08/2019 14:00,0.441666667,0.0,21.87777778,165.0125,19.77222222,200.0,76.27361111
457,17/08/2019 02:00,0.105555556,0.0,25.05833333,142.1861111,15.12083333,200.0,88.94861111
458,17/08/2019 14:00,0.227777778,0.0,160.6222222,291.1375,22.05833333,200.0,73.98333333
459,18/08/2019 02:00,0.05,0.0,139.1208333,155.7,15.93888889,200.0,89.88611111
460,18/08/2019 14:00,0.172222222,0.0,180.9611111,325.3208333,25.40138889,200.0,68.38055556
461,19/08/2019 02:00,0.052777778,0.0,128.9027778,154.3847222,19.07638889,200.0,86.60555556
462,19/08/2019 14:00,0.122222222,0.0,178.3958333,318.8194444,27.77916667,200.0,68.75833333
463,20/08/2019 02:00,0.036111111,0.0,187.4736111,154.5736111,20.29861111,200.0,87.14166667
464,20/08/2019 14:00,0.133333333,0.0,64.10277778,318.2902778,28.01549296,200.0,66.75138889
465,21/08/2019 02:00,0.222222222,0.0,70.51666667,148.4791667,20.22083333,200.0,86.725
466,21/08/2019 14:00,0.958333333,0.0,73.91805556,306.1458333,25.12777778,200.0,66.74583333
467,22/08/2019 02:00,0.066666667,0.0,19.44027778,147.5555556,18.08333333,200.0,85.79166667
468,22/08/2019 14:00,0.213888889,0.0,184.9458333,292.5694444,25.05416667,200.0,73.56478873
469,23/08/2019 02:00,0.091666667,0.0,298.3847222,147.3777778,19.90138889,200.0,89.62361111
470,23/08/2019 14:00,0.216666667,0.0,88.07361111,248.7027778,25.55694444,200.0,76.61666667
471,24/08/2019 02:00,0.15,0.018055556,22.64444444,108.3958333,20.14583333,200.0,94.49861111
472,24/08/2019 14:00,0.208333333,0.0,38.46805556,254.2055556,26.60138889,200.0,74.81111111
473,25/08/2019 02:00,0.169444444,0.029166667,33.70694444,145.6222222,20.9625,200.0,91.2125
474,25/08/2019 14:00,0.163888889,0.002777778,44.20416667,264.2708333,25.86944444,200.0,78.99861111
475,26/08/2019 02:00,0.083333333,0.001388889,57.88194444,146.0486111,20.02222222,200.0,92.33055556
476,26/08/2019 14:00,0.277777778,0.0,247.8486111,274.9736111,25.48472222,200.0,75.62361111
477,27/08/2019 02:00,0.144444444,0.0,266.6239437,146.9263889,20.84166667,200.0,90.17916667
478,27/08/2019 14:00,0.216666667,0.0,84.26805556,288.5166667,26.30694444,200.0,69.81944444
479,28/08/2019 02:00,0.036111111,0.0,51.69583333,154.1873239,20.45833333,200.0,88.53472222
480,28/08/2019 14:00,0.258333333,0.0,157.2361111,283.5902778,27.10694444,200.0,71.425
481,29/08/2019 02:00,0.033333333,0.0,105.5194444,121.1180556,19.75833333,200.0,88.60833333
482,29/08/2019 14:00,0.033333333,0.0,25.41388889,203.8638889,25.61388889,200.0,73.93888889
483,30/08/2019 02:00,0.047222222,0.0,17.22083333,130.8111111,18.2125,200.0,88.02083333
484,30/08/2019 14:00,0.166666667,0.0,185.8125,262.5583333,26.30277778,200.0,68.3125
485,31/08/2019 02:00,0.080555556,0.0,86.81111111,136.8194444,19.91666667,200.0,86.34166667
486,31/08/2019 14:00,0.172222222,0.0,88.30277778,181.8597222,24.98055556,200.0,76.59305556
487,01/09/2019 02:00,0.05,0.0,80.53611111,132.9666667,19.425,200.0,87.40555556
488,01/09/2019 14:00,0.322222222,0.0,157.9416667,273.1972222,26.48194444,200.0,66.45
489,02/09/2019 02:00,0.05,0.0,121.2236111,124.2722222,18.17323944,200.0,87.28472222
490,02/09/2019 14:00,0.825,0.018055556,50.05138889,216.0041667,25.775,200.0,65.00416667
491,03/09/2019 02:00,1.083333333,0.013888889,18.07777778,63.49861111,16.20138889,200.0,85.68169014
492,03/09/2019 14:00,0.413888889,0.004225352,31.2,90.725,15.97222222,200.0,82.73472222
493,04/09/2019 02:00,0.188888889,0.001388889,51.87916667,140.1652778,12.54166667,200.0,88.12777778
494,04/09/2019 14:00,0.297222222,0.001388889,151.6777778,244.3944444,18.85,200.0,71.30416667
495,05/09/2019 02:00,0.097222222,0.001388889,187.6180556,121.1944444,13.16111111,200.0,88.61944444
496,05/09/2019 14:00,0.225,0.0,62.58611111,272.2222222,21.36388889,200.0,68.83472222
497,06/09/2019 02:00,0.083333333,0.0,27.0125,107.8513889,15.05555556,200.0,88.45972222
498,06/09/2019 14:00,0.302777778,0.005555556,98.62638889,129.5861111,20.61805556,200.0,74.69166667
499,07/09/2019 02:00,0.108333333,0.004166667,100.1527778,82.16111111,13.92222222,200.0,98.73333333
500,07/09/2019 14:00,0.172222222,0.001388889,26.79861111,139.4277778,18.825,200.0,88.46111111
501,08/09/2019 02:00,0.05,0.002777778,25.93098592,89.09583333,16.88888889,200.0,94.91527778
502,08/09/2019 14:00,0.216666667,0.0,185.5263889,153.0055556,19.04027778,200.0,85.65833333
503,09/09/2019 02:00,0.122222222,0.002777778,86.925,54.45633803,15.85416667,200.0,97.29861111
504,09/09/2019 14:00,0.219444444,0.001388889,127.5486111,137.9972222,16.61111111,200.0,87.93888889
505,10/09/2019 02:00,0.080555556,0.001388889,84.10833333,120.6472222,11.64722222,200.0,91.47777778
506,10/09/2019 14:00,0.202777778,0.001388889,76.05,269.1472222,18.80833333,200.0,74.92916667
507,11/09/2019 02:00,0.088888889,0.0,14.6875,117.9652778,13.08333333,200.0,91.575
508,11/09/2019 14:00,0.225,0.001388889,99.84305556,250.3472222,21.08333333,200.0,74.025
509,12/09/2019 02:00,0.102777778,0.001388889,176.2819444,107.7277778,16.62083333,200.0,91.70972222
510,12/09/2019 14:00,0.411111111,0.001388889,53.07083333,214.7388889,21.15972222,200.0,74.2
511,13/09/2019 02:00,0.294444444,0.0,15.41111111,94.84305556,15.06944444,200.0,87.84861111
512,13/09/2019 14:00,0.405555556,0.001388889,16.90277778,178.5027778,20.49444444,200.0,70.47222222
513,14/09/2019 02:00,0.205555556,0.0,50.54305556,116.2458333,16.52394366,200.0,87.26805556
514,14/09/2019 14:00,0.619444444,0.001388889,63.24305556,237.925,22.34583333,200.0,66.05416667
515,15/09/2019 02:00,0.061111111,0.0,14.26805556,122.0736111,14.32222222,200.0,87.54225352
516,15/09/2019 14:00,0.25,0.0,47.47361111,254.9583333,20.79444444,200.0,70.10555556
517,16/09/2019 02:00,0.063888889,0.0,45.85555556,125.5930556,13.8875,200.0,89.03333333
518,16/09/2019 14:00,0.213888889,0.001388889,46.97361111,248.0166667,22.44305556,200.0,70.02083333
519,17/09/2019 02:00,0.025,0.0,33.25416667,109.8694444,14.70833333,200.0,91.2
520,17/09/2019 14:00,0.175,0.0,46.55694444,241.0055556,23.58472222,200.0,70.44027778
521,18/09/2019 02:00,0.105555556,0.001388889,203.8958333,18.18055556,14.89027778,200.0,95.34444444
522,18/09/2019 14:00,0.036111111,0.0,171.7777778,41.58333333,13.25555556,200.0,88.67083333
523,19/09/2019 02:00,0.038888889,0.001388889,54.67361111,69.85694444,10.86805556,200.0,92.00555556
524,19/09/2019 14:00,0.338888889,0.0,82.71944444,157.5097222,13.34444444,200.0,68.40416667
525,20/09/2019 02:00,0.230555556,0.0,12.92777778,114.6472222,6.908333333,200.0,87.04583333
526,20/09/2019 14:00,0.388888889,0.0,69.33521127,244.5625,12.8625,200.0,67.03333333
527,21/09/2019 02:00,0.105555556,0.001388889,18.74305556,120.5056338,6.584722222,200.0,87.9125
528,21/09/2019 14:00,0.286111111,0.0,185.3444444,241.9708333,13.89305556,200.0,65.08055556
529,22/09/2019 02:00,0.025,0.0,193.2013889,100.3777778,6.868055556,200.0,87.62083333
530,22/09/2019 14:00,0.086111111,0.0,47.05138889,172.5819444,17.77222222,200.0,73.51805556
531,23/09/2019 02:00,0.016666667,0.001388889,43.1875,42.90138889,14.03472222,200.0,94.49583333
532,23/09/2019 14:00,0.069444444,0.0,50.78194444,49.2125,16.54861111,200.0,94.55277778
