,soil-temp,soil1,soil2,soil3,soil4
2503,7.8,9.119,7.27752,7.855,6.28063
2504,7.9,10.2575,7.45736,7.8474,6.282
2505,8.1,11.38098,7.80062,7.84164,6.28338
2506,8.4,12.497,8.13845,7.8389,6.28475
2507,8.8,13.08523,8.50103,7.83828,6.28637
2508,9.2,13.44436,8.86154,7.84072,6.28796
2509,9.8,13.54394,9.20272,7.8462,6.2891
2510,10.2,13.45416,9.50607,7.85348,6.29092
2511,10.6,13.1117,9.75985,7.8626,6.2923
2512,10.9,12.41296,9.93044,7.87292,6.2939
2513,10.9,11.6377,9.9611,7.8845,6.2955
2514,11.0,9.19326,9.85565,7.8948,6.2971
2515,10.9,6.78167,9.65734,7.90362,6.2985
2516,10.7,5.59313,9.396,7.9115,6.30123
2517,10.5,3.79797,9.33254,7.92123,6.3017
2518,10.2,3.24774,9.02877,7.92578,6.30306
2519,10.1,3.39736,8.70776,7.92852,6.3049
2520,9.8,3.18325,8.38088,7.9276,6.30627
2521,9.6,2.39532,8.05526,7.92578,6.30786
2522,9.4,2.04998,7.72878,7.92123,6.30944
2523,9.1,1.66723,7.40316,7.91424,6.3122
2524,8.9,1.1147,7.08972,7.9048,6.3131
2525,8.7,2.53057,6.8813,7.8942,6.31448
2526,8.5,4.96923,6.82247,7.88174,6.3163
2527,8.4,7.9817,6.91827,7.8714,6.31768
2528,8.4,9.97662,7.15484,7.86108,6.3193
2529,8.6,11.72402,7.2607,7.84832,6.32067
2530,8.9,12.9235,7.67162,7.84133,6.3225
2531,9.4,13.80236,8.12625,7.8389,6.32388
2532,9.9,14.38195,8.59347,7.8386,6.32525
2533,10.6,14.60702,9.04138,7.84255,6.32638
2534,11.1,14.46426,9.44305,7.84924,6.32775
2535,11.5,13.986,9.77245,7.85864,6.32937
2536,11.9,13.2642,10.00482,7.86898,6.33096
2537,12.2,12.0446,10.07247,7.8802,6.33233
2538,12.2,8.85714,9.98925,7.89358,6.33392
2539,12.2,6.94512,9.81112,7.9027,6.3362
2540,12.0,5.76177,9.5712,7.9121,6.33782
2541,11.8,4.71194,9.49978,7.92184,6.33828
2542,11.6,4.29525,9.2149,7.92852,6.33987
2543,11.3,4.07653,8.90945,7.93154,6.3415
2544,11.1,4.16863,8.59307,7.93398,6.34332
2545,10.8,3.62298,8.26995,7.93368,6.3449
2546,10.5,3.73696,7.95147,7.93066,6.3472
2547,10.3,3.40887,7.64138,7.92516,6.3481
2548,10.1,3.21203,7.3624,7.9173,6.34948
2549,9.8,4.36086,7.19012,7.90878,6.3513
2550,9.7,6.35806,7.16113,7.89874,6.3527
2551,9.5,8.94924,7.26785,7.88995,6.35406
2552,9.5,10.8371,7.48425,7.88265,6.3561
2553,9.6,11.9433,7.6813,7.87536,6.35702
2554,9.9,12.94537,8.0603,7.8705,6.35864
2555,10.2,13.6608,8.47122,7.8693,6.36
2556,10.7,14.12698,8.88802,7.8723,6.36138
2557,11.2,14.16036,9.27792,7.8775,6.36276
2558,11.6,13.98943,9.6212,7.88476,6.36413
2559,11.9,13.52725,9.8981,7.89602,6.36572
2560,12.2,12.9235,10.09136,7.90695,6.3687
2561,12.3,12.39858,10.15524,7.9194,6.3703
2562,12.4,10.72198,10.08843,7.93246,6.37167
2563,12.2,9.41488,9.9485,7.9431,6.3728
2564,12.1,8.82665,9.78884,7.9525,6.37417
2565,11.9,8.07784,9.80102,7.96465,6.376
2566,11.7,8.06576,9.62878,7.9744,6.37716
2567,11.5,7.9915,9.4544,7.98077,6.37853
2568,11.3,8.08416,9.2897,7.98715,6.38058
2569,11.1,7.03378,9.1107,7.9905,6.38265
2570,10.9,6.6683,8.904,7.99505,6.38494
2571,10.8,6.1756,8.6859,7.99566,6.3856
2572,10.6,6.19863,8.48425,7.99688,6.38745
2573,10.5,7.363,8.36617,7.99566,6.38882
2574,10.4,9.35787,8.35775,7.9929,6.39086
2575,10.3,11.3712,8.46658,7.992,6.39202
2576,10.4,12.80435,8.68298,7.99322,6.39315
2577,10.5,13.14507,8.9565,7.99413,6.39477
2578,10.8,13.5998,9.2691,7.99868,6.39614
2579,11.1,14.0769,9.60018,8.00417,6.39773
2580,11.6,14.29217,9.92455,8.01388,6.40026
2581,12.1,14.3388,10.22582,8.0251,6.40185
2582,12.4,14.19375,10.48925,8.03848,6.40347
2583,12.6,13.93188,10.709,8.05276,6.4046
2584,12.9,13.571,10.86572,8.06887,6.4055
2585,13.0,12.88894,10.9048,8.08526,6.40713
2586,13.1,10.5631,10.8128,8.10107,6.4085
2587,12.9,8.715,10.63674,8.11627,6.41168
2588,12.8,8.06057,10.41152,8.12902,6.41284
2589,12.6,6.7345,10.33883,8.1448,6.41488
2590,12.3,6.25216,10.05984,8.15484,6.4165
2591,12.1,5.9736,9.77667,8.16274,6.41924
2592,11.9,5.60003,9.49178,8.1685,6.42083
2593,11.6,4.86392,9.21407,8.17306,6.4222
2594,11.4,4.77584,8.9464,8.1746,6.4229
2595,11.2,4.5842,8.68633,8.1746,6.42565
2596,10.9,4.58877,8.46072,8.17245,6.42748
2597,10.8,6.02596,8.33843,8.16943,6.42886
2598,10.6,8.0036,8.33676,8.16638,6.43023
2599,10.5,10.79565,8.46154,8.16335,6.43182
2600,10.5,12.9845,8.70358,8.16213,6.4332
2601,10.7,14.83724,9.01028,8.1606,6.43615
2602,11.0,15.38287,9.45355,8.16393,6.43752
2603,11.5,16.02923,9.91616,8.17184,6.44027
2604,12.1,16.19152,10.36154,8.18188,6.4421
2605,12.7,16.53225,10.7876,8.19464,6.44348
2606,13.2,16.67443,11.1884,8.21072,6.4453
2607,13.7,16.37744,11.5317,8.22897,6.44647
2608,14.0,15.82546,11.7863,8.24993,6.44897
2609,14.2,14.59606,11.88506,8.2727,6.45126
2610,14.3,12.973,11.83883,8.29366,6.45284
2611,14.2,11.4391,11.70144,8.3137,6.45422
2612,14.1,10.5286,11.51196,8.33376,6.4563
2613,13.8,8.73974,11.47244,8.35504,6.45858
2614,13.6,8.65743,11.25103,8.37203,6.46063
2615,13.4,8.197,11.0216,8.38723,6.4629
2616,13.1,7.9213,10.79177,8.39938,6.46475
2617,12.9,7.19436,10.5502,8.4109,6.46612
2618,12.6,6.6303,10.2901,8.42095,6.46887
2619,12.4,6.13934,10.01238,8.42916,6.4707
2620,12.1,5.63055,9.73928,8.43463,6.47207
2621,11.9,7.443,9.5544,8.43765,6.47344
2622,11.7,9.9985,9.50396,8.43887,6.4764
2623,11.6,12.91772,9.6006,8.44222,6.47802
2624,11.6,14.7106,9.82623,8.44647,6.47985
2625,11.8,15.35983,10.06573,8.4507,6.48098
2626,12.0,16.22894,10.46615,8.46044,6.48397
2627,12.5,17.01055,10.90606,8.4729,6.48556
2628,13.1,17.5326,11.3548,8.48687,6.48785
2629,13.6,17.71044,11.78295,8.50417,6.48876
2630,14.1,17.5274,12.16403,8.52484,6.49243
2631,14.6,16.99154,12.472,8.54702,6.49334
2632,14.8,16.24792,12.67663,8.57253,6.4954
2633,15.0,15.55782,12.71908,8.59622,6.49883
2634,15.0,12.6311,12.61068,8.62054,6.50067
2635,14.9,10.25863,12.40606,8.6436,6.5025
2636,14.6,8.5878,12.14514,8.66458,6.505
2637,14.4,6.8893,12.13043,8.6886,6.50683
2638,14.1,6.43173,11.81783,8.7065,6.50958
2639,13.8,6.09905,11.48168,8.7226,6.5114
2640,13.5,5.8389,11.12582,8.73446,6.5146
2641,13.2,4.90304,10.76153,8.7463,6.51644
2642,12.9,5.08203,10.39095,8.75146,6.51782
2643,12.7,4.84777,10.0258,8.75662,6.52078
2644,12.4,4.41497,9.68676,8.75784,6.52215
2645,12.2,6.14395,9.46993,8.75967,6.5249
2646,12.0,8.1475,9.43002,8.75753,6.5265
2647,11.8,11.59222,9.5674,8.75692,6.5288
2648,11.9,14.344,9.84808,8.75906,6.53155
2649,12.0,15.83352,10.04263,8.75906,6.53268
2650,12.4,16.85977,10.50018,8.76452,6.53564
2651,12.8,17.7133,10.99807,8.77395,6.53726
2652,13.4,18.24514,11.49935,8.7864,6.54138
2653,14.0,18.4253,11.9754,8.8016,6.5423
2654,14.5,18.24456,12.39974,8.82165,6.5448
2655,14.9,17.70526,12.7464,8.8435,6.54778
2656,15.2,16.8488,12.98504,8.8669,6.54937
2657,15.3,15.36733,13.0573,8.8912,6.55233
2658,15.4,12.20117,12.97747,8.9161,6.55303
2659,15.2,10.3536,12.7968,8.93798,6.5576
2660,14.9,9.42523,12.54806,8.95956,6.5592
2661,14.8,8.0053,12.4321,8.98144,6.56057
2662,14.4,8.18087,12.1342,8.99905,6.56356
2663,14.1,8.06286,11.81616,9.01333,6.56677
2664,13.9,7.47695,11.49178,9.0276,6.5695
2665,13.6,6.4041,11.167,9.03732,6.57156
2666,13.3,6.08697,10.85522,9.0437,6.57406
2667,13.1,5.59774,10.56194,9.05007,6.57498
2668,12.8,6.20553,10.30816,9.05343,6.57772
2669,12.6,8.44448,10.15817,9.05493,6.5807
2670,12.4,10.89004,10.15356,9.05615,6.5823
2671,12.2,13.2481,10.29138,9.0592,6.58505
2672,12.3,15.13076,10.55145,9.06252,6.58804
2673,12.4,16.28533,10.78967,9.06558,6.59078
2674,12.8,17.31674,11.21404,9.0747,6.59283
2675,13.2,18.1565,11.67834,9.08563,6.5958
2676,13.7,18.70098,12.15185,9.0993,6.59854
2677,14.1,18.87478,12.601,9.11752,6.60082
2678,14.6,18.70672,13.00268,9.13787,6.60357
2679,14.9,18.2319,13.33337,9.16155,6.6052
2680,15.2,17.44567,13.56698,9.18557,6.6077
2681,15.4,16.6658,13.65646,9.212,6.61068
2682,15.4,16.06432,13.60858,9.2375,6.61364
2683,15.2,14.588,13.4779,9.2615,6.6166
2684,15.0,13.54626,13.30898,9.2852,6.61935
2685,14.8,12.25067,13.27706,9.3101,6.6221
2686,14.5,11.621,13.06402,9.33108,6.62438
2687,14.3,11.51797,12.8384,9.3496,6.62737
2688,14.1,11.0961,12.6048,9.36663,6.63033
2689,13.8,10.44683,12.37118,9.3824,6.63262
2690,13.6,10.3985,12.14092,9.3967,6.63558
2691,13.4,10.27303,11.91866,9.40823,6.6372
2692,13.2,10.34326,11.7279,9.41827,6.63995
2693,13.1,10.44454,11.5779,9.42797,6.64245
2694,13.0,10.585,11.4615,9.43466,6.64544
2695,12.9,11.3286,11.3775,9.44286,6.6484
2696,12.9,11.90188,11.33422,9.44924,6.6507
2697,12.8,12.00317,11.30984,9.45532,6.65365
2698,12.9,12.8504,11.3611,9.4614,6.65664
2699,13.0,13.59576,11.4712,9.46868,6.6596
2700,13.1,13.7287,11.59472,9.47598,6.6626
2701,13.2,13.971,11.72665,9.4845,6.66555
2702,13.3,13.9192,11.84933,9.4948,6.66784
2703,13.4,13.8438,11.95773,9.50424,6.67104
2704,13.3,13.52554,12.03884,9.51516,6.67404
2705,13.3,13.0121,12.08422,9.52612,6.6763
2706,13.2,12.52578,12.08422,9.53643,6.67928
2707,13.2,12.11886,12.0573,9.54797,6.6825
2708,13.1,11.99627,12.00817,9.55953,6.685
2709,13.1,11.62905,11.84472,9.56802,6.68798
2710,12.9,11.41207,11.7258,9.57592,6.69027
2711,12.9,11.23306,11.58883,9.58474,6.69323
2712,12.8,11.2371,11.44344,9.59112,6.69644
2713,12.7,11.1421,11.29302,9.59628,6.6994
2714,12.5,11.1243,11.1468,9.59963,6.7026
2715,12.4,11.00573,11.01235,9.60266,6.7058
2716,12.4,10.8129,10.89977,9.6048,6.70855
2717,12.3,10.91305,10.84094,9.6072,6.71063
2718,12.2,11.62502,10.867,9.60903,6.71313
2719,12.2,12.96493,11.00103,9.61086,6.71588
2720,12.3,14.7273,11.24557,9.6133,6.71908
2721,12.6,16.5058,11.5859,9.61938,6.72228
2722,12.9,17.36337,11.96404,9.62878,6.7248
2723,13.4,17.85778,12.3548,9.63973,6.728
2724,13.9,18.26068,12.74136,9.6525,6.7312
2725,14.3,18.33663,13.1048,9.6701,6.7342
2726,14.6,18.404,13.4405,9.68832,6.7367
2727,14.8,17.89865,13.71362,9.7105,6.7399
2728,15.1,17.48425,13.91317,9.7324,6.7431
2729,15.2,17.51187,14.02706,9.75515,6.74606
2730,15.2,16.96047,14.05142,9.77886,6.7495
2731,15.1,16.15182,14.0182,9.80102,6.75247
2732,15.0,15.15725,13.9468,9.82473,6.75567
2733,14.8,14.4798,13.94805,9.8481,6.75863
2734,14.6,14.27606,13.81698,9.86907,6.76183
2735,14.4,14.24383,13.67242,9.89065,6.76458
2736,14.2,14.2634,13.52496,9.90765,6.7678
2737,14.1,13.58883,13.37368,9.92617,6.771
2738,13.9,13.39257,13.2199,9.94198,6.77398
2739,13.8,12.97473,13.06402,9.95565,6.77715
2740,13.6,13.10882,12.92413,9.97115,6.78036
2741,13.4,14.30255,12.83926,9.9836,6.7831
2742,13.3,15.71496,12.84597,9.99484,6.7863
2743,13.3,17.35012,12.95858,10.0082,6.79043
2744,13.4,18.2831,13.167,10.0225,6.7941
2745,13.6,19.08486,13.60647,10.041,6.79568
2746,13.8,19.63052,13.95605,10.05984,6.79913
2747,14.2,20.26132,14.33334,10.0805,6.80233
2748,14.8,20.74307,14.72033,10.10482,6.80508
2749,15.2,20.95834,15.09258,10.13094,6.80828
2750,15.6,20.8858,15.4308,10.161,6.81286
2751,16.0,20.5088,15.71316,10.1926,6.81606
2752,16.2,19.996,15.9182,10.2239,6.81924
2753,16.3,20.05526,16.02493,10.2567,6.8227
2754,16.2,19.72546,16.043,10.2895,6.8259
2755,16.1,18.96227,15.99383,10.3217,6.8291
2756,16.0,18.3706,15.89218,10.353,6.8325
2757,15.8,17.1504,15.92324,10.38732,6.8371
2758,15.6,16.93228,15.77075,10.4174,6.8403
2759,15.4,16.36074,15.59762,10.44625,6.84487
2760,15.2,15.79324,15.4069,10.473,6.84808
2761,15.0,15.12444,15.21148,10.4991,6.8515
2762,14.8,14.7411,15.01403,10.52282,6.8547
2763,14.7,14.664,14.81402,10.5441,6.85928
2764,14.5,14.4447,14.62704,10.56564,6.8627
2765,14.4,14.71404,14.50143,10.58358,6.8659
2766,14.3,15.70748,14.4657,10.6021,6.86935
2767,14.2,16.62838,14.52535,10.62185,6.87393
2768,14.3,17.58267,14.66824,10.64037,6.8771
2769,14.5,19.0705,14.92578,10.66073,6.88055
2770,14.8,20.038,15.19512,10.6841,6.88513
2771,15.1,20.93932,15.51064,10.70782,6.88833
2772,15.4,21.51318,15.84847,10.73333,6.89175
2773,15.8,21.33935,16.16232,10.76312,6.897
2774,16.1,20.70104,16.40392,10.79287,6.9002
2775,16.3,20.39486,16.5913,10.82385,6.90365
2776,16.4,19.84347,16.71694,10.85577,6.90844
2777,16.5,19.51193,16.75643,10.88796,6.91165
2778,16.4,18.87768,16.71273,10.91955,6.91485
2779,16.3,18.00225,16.61358,10.95022,6.92034
2780,16.2,17.31674,16.47198,10.9803,6.92376
2781,16.0,16.71356,16.4283,11.0113,6.92697
2782,15.8,16.10348,16.25225,11.03924,6.93154
2783,15.7,15.85366,16.0493,11.06597,6.93566
2784,15.5,15.18774,15.8216,11.08965,6.94024
2785,15.4,14.09417,15.5867,11.11276,6.94344
2786,15.2,13.99346,15.35772,11.1331,6.94894
2787,15.1,13.69015,15.13082,11.15133,6.95236
2788,14.9,13.33386,14.90142,11.16805,6.95693
2789,14.7,13.58825,14.67538,11.18264,6.96035
2790,14.6,14.42742,14.464,11.1966,6.96563
2791,14.5,15.17852,14.27664,11.20815,6.96884
2792,14.4,15.61193,14.1346,11.21816,6.97363
2793,14.5,15.68618,14.28292,11.23153,6.97592
2794,14.6,16.51095,14.35058,11.24218,6.98116
2795,14.8,17.40078,14.49008,11.25402,6.98483
2796,15.1,18.14037,14.67913,11.2677,6.98895
2797,15.3,18.22152,14.87454,11.28137,6.99423
2798,15.5,18.17492,15.05224,11.29745,6.99764
2799,15.6,17.5608,15.1821,11.31448,7.00314
2800,15.7,16.53918,15.23922,11.32995,7.00656
2801,15.6,15.03924,15.20605,11.34667,7.0116
2802,15.5,13.63085,15.0829,11.36398,7.01504
2803,15.3,11.98647,14.90353,11.37826,7.0205
2804,15.1,11.28314,14.68124,11.39163,7.0237
2805,14.9,10.669,14.38168,11.40167,7.02966
2806,14.7,10.28628,14.11065,11.41107,7.03356
2807,14.5,9.96856,13.82873,11.41805,7.03835
2808,14.2,9.89257,13.538,11.4229,7.04247
2809,14.1,9.1835,13.2443,11.42565,7.04705
2810,13.9,9.05456,12.9506,11.42596,7.05047
2811,13.7,8.71038,12.66192,11.42382,7.05575
2812,13.5,8.80016,12.4073,11.4202,7.06054
2813,13.4,9.57256,12.2195,11.41534,7.06442
2814,13.2,10.7496,12.1149,11.40923,7.069
2815,13.1,12.44174,12.0989,11.40316,7.07244
2816,13.2,13.95892,12.1796,11.3974,7.0777
2817,13.4,15.43926,12.30816,11.3898,7.08248
2818,13.6,16.41543,12.57327,11.3877,7.0864
2819,13.9,17.04565,12.8741,11.38586,7.09118
2820,14.2,17.45892,13.18377,11.3877,7.0944
2821,14.6,17.71908,13.48965,11.38918,7.09963
2822,14.8,17.36108,13.75353,11.3953,7.10308
2823,14.9,16.7884,13.95184,11.40167,7.10858
2824,15.0,15.8957,14.07537,11.40893,7.11178
2825,15.0,14.6024,14.09133,11.41836,7.11636
2826,14.9,13.0904,14.00393,11.42535,7.12045
2827,14.7,12.21325,13.8636,11.43264,7.12502
2828,14.5,11.97726,13.70312,11.4384,7.12847
2829,14.3,11.7695,13.6279,11.4451,7.1335
2830,14.1,11.3666,13.44848,11.44872,7.1383
2831,13.9,11.0034,13.25268,11.45117,7.14218
2832,13.6,10.53088,13.0401,11.45178,7.14538
2833,13.4,9.4143,12.81362,11.45117,7.15087
2834,13.2,9.06664,12.57455,11.44872,7.15408
2835,13.0,8.86175,12.32833,11.44418,7.15936
2836,12.8,9.19097,12.09722,11.43932,7.16277
2837,12.6,10.33346,11.93252,11.43142,7.16735
2838,12.6,11.4063,11.85143,11.42504,7.17123
2839,12.5,12.0797,11.85354,11.41592,7.1756
2840,12.6,12.49584,11.9111,11.40774,7.17925
2841,12.6,12.35714,11.89135,11.40045,7.18496
2842,12.8,12.18676,11.9027,11.39224,7.18884
2843,12.9,12.2052,11.91235,11.38525,7.1923
2844,12.9,12.28173,11.92706,11.37826,7.19686
2845,13.0,12.44692,11.9502,11.37158,7.20074
2846,13.0,12.58563,11.98504,11.3655,7.20553
2847,12.9,12.48605,12.01446,11.3579,7.20873
2848,12.9,12.19598,12.02624,11.35366,7.214
2849,12.9,11.72115,12.0069,11.34667,7.21722
2850,12.9,11.2958,11.95773,11.3403,7.22177
2851,12.8,11.15133,11.88967,11.3333,7.2259
2852,12.8,10.95565,11.80312,11.32632,7.23046
2853,12.6,10.81405,11.62792,11.31658,7.23254
2854,12.6,10.7001,11.51364,11.30898,7.2378
2855,12.5,10.60687,11.39977,11.29928,7.241
2856,12.4,10.54815,11.2842,11.28805,7.24557
2857,12.4,10.3369,11.17077,11.278,7.24944
2858,12.2,10.31045,11.0569,11.26678,7.25402
2859,12.2,10.18728,10.9443,11.2531,7.25747
2860,12.2,10.12167,10.83505,11.24035,7.26068
2861,12.1,10.44683,10.73885,11.2273,7.26592
2862,12.0,10.93664,10.66995,11.2133,7.26913
2863,12.0,11.2624,10.6321,11.19903,7.27255
2864,12.1,11.86447,10.646,11.18505,7.27667
2865,12.2,11.48284,10.76614,11.17138,7.2808
2866,12.4,11.4512,10.81448,11.15954,7.28512
2867,12.6,11.58416,10.8737,11.14678,7.28948
2868,12.8,11.70043,10.94137,11.13586,7.2927
2869,12.9,11.82934,11.01153,11.1243,7.2968
2870,12.9,11.9462,11.0838,11.1146,7.30023
2871,13.0,12.0331,11.1586,11.10363,7.30435
2872,13.1,11.81036,11.21826,11.09515,7.30847
2873,13.1,11.40917,11.23925,11.08724,7.31188
2874,13.0,11.1853,11.21447,11.07812,7.3151
2875,12.9,11.1945,11.16573,11.0684,7.3183
2876,12.8,11.12487,11.10354,11.05868,7.32354
2877,12.8,10.87335,11.0632,11.0496,7.32675
2878,12.6,10.82958,11.00186,11.04016,7.3311
2879,12.6,10.93606,10.93548,11.0301,7.335
2880,12.5,10.94125,10.86657,11.0195,7.3382
2881,12.4,11.04257,10.79263,11.00826,7.34164
2882,12.3,10.82903,10.70776,10.997,7.3462
2883,12.2,10.56082,10.6132,10.98547,7.3494
2884,12.2,10.40887,10.52456,10.97332,7.3526
2885,12.1,10.83822,10.4821,10.96057,7.35626
2886,12.0,12.1459,10.52203,10.9475,7.3597
2887,12.0,13.54626,10.65145,10.93658,7.36425
2888,12.1,14.58917,10.86993,10.92532,7.36724
2889,12.3,15.365,11.2569,10.91894,7.37045
2890,12.6,16.04995,11.5922,10.91317,7.37386
2891,12.9,16.77514,11.95733,10.91134,7.37914
2892,13.3,17.2172,12.33083,10.91012,7.3821
2893,13.6,17.47674,12.69387,10.91317,7.3853
2894,13.9,17.4595,13.02706,10.91863,7.3885
2895,14.2,17.0681,13.30438,10.92654,7.39172
2896,14.4,16.5127,13.51068,10.93475,7.39492
2897,14.5,15.81164,13.60604,10.94506,7.39996
2898,14.4,14.45333,13.58715,10.9551,7.40316
2899,14.4,12.90795,13.47958,10.9651,7.40634
2900,14.2,11.95022,13.30438,10.9727,7.40954
2901,14.0,10.4785,13.16656,10.98092,7.4139
2902,13.8,10.6057,12.9258,10.98577,7.4171
2903,13.6,10.49923,12.69177,10.99,7.4217
2904,13.4,10.3605,12.46615,10.99124,7.42532
2905,13.2,9.23586,12.23925,10.99185,7.42852
2906,13.0,8.90203,12.001,10.99032,7.43173
2907,12.9,8.09512,11.74725,10.9876,7.4363
2908,12.6,8.30288,11.52035,10.98364,7.4393
2909,12.5,10.38067,11.39892,10.97695,7.4425
2910,12.4,12.101,11.42413,10.9718,7.44567
2911,12.4,14.81765,11.59304,10.96633,7.44958
2912,12.5,16.64047,11.87917,10.9618,7.4539
2913,12.8,17.5539,12.19848,10.96026,7.45645
2914,13.2,18.31246,12.61025,10.9627,7.45965
2915,13.7,18.92257,13.04217,10.96755,7.46398
2916,14.1,19.47857,13.47915,10.97393,7.46786
2917,14.6,19.6823,13.89932,10.98516,7.47085
2918,14.9,19.6161,14.28,10.99914,7.47405
2919,15.2,19.15392,14.59594,11.01495,7.47726
2920,15.4,18.54556,14.82327,11.03225,7.4816
2921,15.5,18.29058,14.9493,11.05078,7.4848
2922,15.4,18.19332,14.97662,11.0699,7.488
2923,15.3,16.9052,14.93334,11.08816,7.49166
2924,15.1,16.15585,14.83755,11.10638,7.496
2925,14.9,14.97305,14.83376,11.1252,7.4992
2926,14.7,14.83895,14.6783,11.14254,7.50356
2927,14.5,14.71002,14.50646,11.1574,7.5072
2928,14.4,14.56442,14.33126,11.17138,7.5104
2929,14.1,13.98022,14.15563,11.18353,7.5136
2930,14.0,13.80755,13.97158,11.1954,7.51797
2931,13.9,13.69933,13.7842,11.2048,7.52093
2932,13.7,13.56698,13.61108,11.2133,7.52484
2933,13.6,13.92553,13.49554,11.22,7.52917
2934,13.4,14.31808,13.46655,11.22668,7.53213
2935,13.4,15.39263,13.51907,11.23397,7.53533
2936,13.4,16.47527,13.63546,11.24127,7.54083
2937,13.6,16.9248,13.85647,11.25067,7.54336
2938,13.8,16.6986,14.02368,11.2598,7.54836
2939,14.0,16.73083,14.1695,11.27102,7.55135
2940,14.3,16.57485,14.29135,11.28167,7.55456
2941,14.6,16.81484,14.41656,11.29473,7.5589
2942,14.6,16.4367,14.51443,11.3075,7.56255
2943,14.8,15.7967,14.55856,11.32086,7.56576
2944,14.8,15.25854,14.55773,11.33483,7.5701
2945,14.9,14.73306,14.5035,11.3479,7.57308
2946,14.9,14.12527,14.3926,11.36035,7.5772
2947,14.8,13.3569,14.23504,11.3722,7.58108
2948,14.7,13.2199,14.04092,11.3822,7.5852
2949,14.5,13.18133,13.91696,11.39132,7.58724
2950,14.3,12.98623,13.74932,11.39892,7.59252
2951,14.2,12.855,13.59133,11.4053,7.59527
2952,14.1,12.58965,13.44134,11.41076,7.59985
2953,14.0,12.12347,13.2993,11.41503,7.6035
2954,13.9,12.0636,13.16488,11.41805,7.60647
2955,13.8,11.88574,13.03674,11.41897,7.61105
2956,13.6,11.6866,12.91613,11.4211,7.6147
2957,13.6,11.6089,12.81487,11.4214,7.61813
2958,13.4,11.77294,12.73168,11.4211,7.62203
2959,13.3,12.4003,12.68084,11.4208,7.6257
2960,13.2,12.71572,12.66152,11.41958,7.6307
2961,13.2,12.80148,12.55688,11.41622,7.63232
2962,13.2,13.10134,12.5632,11.41503,7.6371
2963,13.3,13.8933,12.61825,11.4135,7.6403
2964,13.4,15.21942,12.759,11.4129,7.64468
2965,13.6,15.96188,12.95815,11.4138,7.6483
2966,13.8,16.08276,13.16656,11.41622,7.6513
2967,13.9,15.54345,13.33083,11.4202,7.65563
2968,14.0,14.626,13.4195,11.42504,7.6593
2969,14.1,14.02972,13.44177,11.4296,7.6623
2970,14.1,13.7149,13.40942,11.43386,7.66662
2971,14.1,13.11343,13.33083,11.4387,7.67028
2972,14.0,12.69958,13.22286,11.44265,7.67394
2973,13.9,12.47454,13.151,11.4454,7.67645
2974,13.9,12.18563,13.04513,11.44784,7.68127
2975,13.8,11.9341,12.93337,11.44964,7.68447
2976,13.7,11.84948,12.8191,11.44995,7.68743
2977,13.6,10.96887,12.69933,11.44995,7.69247
2978,13.4,10.70413,12.56573,11.44814,7.69543
2979,13.2,10.39218,12.41024,11.4457,7.6998
2980,13.0,9.97488,12.22875,11.44296,7.70345
2981,12.8,9.58062,12.02706,11.4375,7.7064
2982,12.5,9.27847,11.81152,11.43142,7.71075
2983,12.3,9.13458,11.5926,11.42352,7.7144
2984,12.1,8.814,11.37664,11.41412,7.71786
2985,11.9,8.84506,11.16573,11.40347,7.7206
2986,11.8,8.69598,10.97918,11.3907,7.7254
2987,11.8,8.76852,10.81237,11.37795,7.7286
2988,11.7,8.69772,10.6632,11.36337,7.73156
2989,11.7,8.59643,10.52203,11.3488,7.73593
2990,11.6,8.35757,10.38003,11.3321,7.7396
2991,11.5,8.12676,10.2321,11.3169,7.7428
2992,11.4,7.86086,10.0838,11.29836,7.74575
2993,11.4,7.43493,9.93044,11.27923,7.7501
2994,11.2,7.0067,9.77288,11.2598,7.75375
2995,11.1,6.79434,9.6132,11.23852,7.75674
2996,11.0,6.6205,9.4586,11.21755,7.76016
2997,10.9,7.32903,9.28802,11.1948,7.76428
2998,10.7,7.15463,9.14977,11.17138,7.76727
2999,10.4,7.00845,9.0166,11.1477,7.7716
3000,10.2,6.96874,8.8876,11.12338,7.77526
3001,10.1,6.92327,8.76153,11.09695,7.77847
3002,10.0,6.88757,8.63717,11.07205,7.78143
3003,9.9,6.91232,8.5166,11.04318,7.78463
3004,9.8,6.92672,8.40188,11.01736,7.78738
3005,9.8,7.03665,8.29937,10.98882,7.79058
3006,9.7,7.21276,8.21533,10.96026,7.79354
3007,9.7,7.2807,8.15188,10.9326,7.79675
3008,9.6,7.0349,8.1107,10.90435,7.79974
3009,9.7,7.36816,8.19348,10.87792,7.80294
3010,9.7,7.68185,8.20776,10.8497,7.8059
3011,9.8,7.80215,8.23464,10.82357,7.8089
3012,9.8,8.10317,8.2771,10.7971,7.81185
3013,9.8,8.15957,8.325,10.7707,7.81506
3014,9.9,8.27697,8.37414,10.7464,7.81826
3015,9.9,8.26663,8.42416,10.7218,7.82122
3016,9.9,8.07842,8.45693,10.69808,7.8235
3017,9.9,7.7843,8.46868,10.6735,7.82534
3018,9.9,7.59838,8.45904,10.651,7.82855
3019,9.9,7.3745,8.4271,10.62792,7.83175
3020,9.9,7.2594,8.38256,10.60452,7.8347
3021,9.8,7.34573,8.30148,10.579,7.8377
3022,9.8,7.1886,8.22164,10.55532,7.84066
