,Air temperature.mean,t2m
819,6.743055556,10.802639999999997
820,2.623611111,2.114900000000034
821,5.413888889,11.628530000000012
822,1.136619718,1.064260000000047
823,6.591666667,12.357140000000015
824,2.690277778,4.025230000000022
825,12.00694444,16.900959999999998
826,11.28888889,8.017480000000035
827,8.751388889,10.439540000000022
828,4.754166667,5.717460000000017
829,9.284722222,11.658140000000005
830,5.654166667,5.26556000000005
831,3.881944444,9.69160000000005
832,-0.031944444,-0.0147499999999922
833,7.254166667,11.234000000000036
834,1.090277778,0.0438500000000203
835,6.081944444,10.95428000000004
836,3.0625,2.8671000000000504
837,12.52777778,13.844570000000031
838,12.60833333,10.591800000000037
839,6.6,11.266020000000026
840,0.769444444,1.4654500000000326
841,13.93055556,14.916300000000035
842,9.8125,7.790920000000028
843,5.227777778,9.085630000000036
844,2.95,0.8654999999999973
845,6.613888889,8.54672000000005
846,6.2,6.200800000000015
847,5.033802817,9.092280000000017
848,-1.472222222,-0.3802599999999643
849,7.941666667,12.282219999999995
850,6.270833333,5.121180000000038
851,10.20972222,12.267100000000028
852,11.1875,7.287070000000028
853,15.56805556,17.390950000000032
854,9.169444444,11.546960000000013
855,12.01527778,14.877070000000003
856,6.391666667,6.767480000000035
857,6.2375,9.626950000000022
858,3.031944444,2.1384500000000344
859,7.670833333,12.001900000000036
860,4.804166667,5.501800000000003
861,8.872222222,13.24404000000004
862,6.1375,6.6358000000000175
863,8.625,10.49090000000001
864,4.354166667,4.3805000000000405
865,5.131944444,8.814970000000017
866,1.369444444,3.0513500000000136
867,7.368055556,11.290200000000029
868,3.544444444,2.714230000000043
869,9.204166667,13.01083
870,6.259722222,4.670470000000023
871,15.25277778,19.396720000000016
872,8.626760563,10.822000000000005
873,17.23333333,22.522640000000024
874,9.358333333,9.896420000000036
875,8.895833333,12.74078000000003
876,6.359722222,6.020170000000007
877,10.79583333,12.403040000000033
878,5.566666667,6.447900000000004
879,4.730555556,9.874660000000006
880,0.138888889,0.0493000000000165
881,8.388888889,13.41500000000002
882,4.419444444,2.72207000000003
883,13.61527778,17.575800000000015
