d2m,t2m,stl1,stl2,stl3,stl4,tcrw,date_full,,air-temp-1.8m-2m,air-hum,air-temp-1m,soil-temp,rain,dew2m,temp2m,soil1,soil2,soil3,soil4
267.71408,277.12845,274.51736,273.61624,276.24777,281.60065,5.96E-08,06.01.2019 14:00:00,,4.3,65.8,7.1,0.6,0,-5.43592,3.97845,1.36736,0.46624,3.09777,8.45065
267.86725,276.56522,274.91162,273.62338,276.242,281.594,5.96E-08,06.01.2019 15:00:00,,3.4,69.8,4.3,0.7,0,-5.28275,3.41522,1.76162,0.47338,3.092,8.444
267.83823,275.54276,274.83392,273.6322,276.23654,281.58942,5.96E-08,06.01.2019 16:00:00,,2.1,71.6,2.1,0.7,0,-5.31177,2.39276,1.68392,0.4822,3.08654,8.43942
267.8291,275.00046,274.60196,273.63977,276.232,281.58463,5.96E-08,06.01.2019 17:00:00,,1.2,73.5,1.2,0.7,0,-5.3209,1.85046,1.45196,0.48977,3.082,8.43463
267.62488,274.74585,274.3067,273.64563,276.2271,281.57822,5.96E-08,06.01.2019 18:00:00,,0.8,76.6,0.7,0.7,0,-5.52512,1.59585,1.1567,0.49563,3.0771,8.42822
267.5878,274.60333,273.92453,273.65152,276.22226,281.57343,5.96E-08,06.01.2019 19:00:00,,0.4,82.2,0.4,0.7,0,-5.5622,1.45333,0.77453,0.50152,3.07226,8.42343
267.3535,274.3278,273.56653,273.65823,276.2174,281.5668,5.96E-08,06.01.2019 20:00:00,,0.9,78.2,0.9,0.7,0,-5.7965,1.1778,0.41653,0.50823,3.0674,8.4168
267.43143,274.31296,273.72885,273.66537,276.21255,281.56223,5.96E-08,06.01.2019 21:00:00,,1.4,70.3,1.4,0.7,0,-5.71857,1.16296,0.57885,0.51537,3.06255,8.41223
267.51096,273.5282,273.88654,273.6902,276.20798,281.55765,5.96E-08,06.01.2019 22:00:00,,1.2,71.6,1.2,0.7,0,-5.63904,0.3782,0.73654,0.5402,3.05798,8.40765
267.7544,273.358,273.96368,273.69815,276.20435,281.55145,5.96E-08,06.01.2019 23:00:00,,0.9,71.6,0.9,0.6,0,-5.3956,0.208,0.81368,0.54815,3.05435,8.40145
268.11444,273.60382,274.24802,273.70615,276.1995,281.5462,5.96E-08,07.01.2019 00:00:00,,0.9,71.9,1,0.7,0,-5.03556,0.45382,1.09802,0.55615,3.0495,8.3962
268.4729,273.35193,274.26355,273.7133,276.19492,281.54025,5.96E-08,07.01.2019 01:00:00,,0.8,69.5,0.9,0.7,0,-4.6771,0.20193,1.11355,0.5633,3.04492,8.39025
268.79318,273.2925,274.49722,273.71832,276.1919,281.53546,5.96E-08,07.01.2019 02:00:00,,0.9,69.5,1.1,0.7,0,-4.35682,0.1425,1.34722,0.56832,3.0419,8.38546
269.03555,273.08786,274.46902,273.72296,276.18674,281.53064,5.96E-08,07.01.2019 03:00:00,,0.8,71.2,1,0.7,0,-4.11445,-0.06214,1.31902,0.57296,3.03674,8.38064
268.9829,272.88864,274.427,273.72546,276.18307,281.52426,5.96E-08,07.01.2019 04:00:00,,0.7,72.3,0.9,0.7,0,-4.1671,-0.26136,1.277,0.57546,3.03307,8.37426
268.44763,272.46048,274.39362,273.728,276.17853,281.51944,5.96E-08,07.01.2019 05:00:00,,0.1,78.4,0.2,0.6,0,-4.70237,-0.68952,1.24362,0.578,3.02853,8.36944
267.8694,272.4105,274.51852,273.72882,276.17487,281.5135,5.96E-08,07.01.2019 06:00:00,,-0.4,82,-0.2,0.6,0,-5.2806,-0.7395,1.36852,0.57882,3.02487,8.3635
267.375,272.06406,274.27792,273.72968,276.17154,281.5087,5.96E-08,07.01.2019 07:00:00,,-1,82.5,-0.7,0.7,0,-5.775,-1.08594,1.12792,0.57968,3.02154,8.3587
267.11597,272.08228,274.06036,273.72882,276.1673,281.50412,5.96E-08,07.01.2019 08:00:00,,-1.2,80.3,-0.9,0.6,0,-6.03403,-1.06772,0.91036,0.57882,3.0173,8.35412
266.99667,272.30786,273.73575,273.72842,276.16394,281.4975,5.96E-08,07.01.2019 09:00:00,,-1.3,80.4,-0.8,0.6,0,-6.15333,-0.84214,0.58575,0.57842,3.01394,8.3475
267.138,272.71103,273.86755,273.7675,276.16,281.49268,5.96E-08,07.01.2019 10:00:00,,-1.3,77.4,-0.8,0.7,0,-6.012,-0.43897,0.71755,0.6175,3.01,8.34268
267.26913,272.87042,273.78986,273.77673,276.15665,281.4865,5.96E-08,07.01.2019 11:00:00,,-1.3,77.6,-0.7,0.6,0,-5.88087,-0.27958,0.63986,0.62673,3.00665,8.3365
267.4556,272.7941,273.69086,273.78555,276.15363,281.48148,5.96E-08,07.01.2019 12:00:00,,-1,77.8,-0.2,0.6,0,-5.6944,-0.3559,0.54086,0.63555,3.00363,8.33148
267.79416,272.65295,273.64368,273.79437,276.14874,281.47577,5.96E-08,07.01.2019 13:00:00,,-0.7,78.2,0,0.6,0,-5.35584,-0.49705,0.49368,0.64437,2.99874,8.32577
268.0924,272.65564,273.62756,273.80405,276.14542,281.47073,5.96E-08,07.01.2019 14:00:00,,-0.8,80.1,-0.2,0.6,0,-5.0576,-0.49436,0.47756,0.65405,2.99542,8.32073
268.22946,272.55975,273.66495,273.81412,276.14236,281.4657,5.96E-08,07.01.2019 15:00:00,,-0.9,81.3,-0.5,0.6,0,-4.92054,-0.59025,0.51495,0.66412,2.99236,8.3157
269.37466,271.7095,273.63675,273.82086,276.13934,281.46,5.96E-08,07.01.2019 16:00:00,,-1,83,-0.6,0.7,0,-3.77534,-1.4405,0.48675,0.67086,2.98934,8.31
269.61542,271.82834,273.35416,273.82758,276.1372,281.4545,5.96E-08,07.01.2019 17:00:00,,-1.2,85,-1,0.6,0,-3.53458,-1.32166,0.20416,0.67758,2.9872,8.3045
269.58157,271.82364,273.20798,273.83347,276.13358,281.44968,5.96E-08,07.01.2019 18:00:00,,-1.4,85.3,-1.1,0.6,0,-3.56843,-1.32636,0.05798,0.68347,2.98358,8.29968
269.19196,271.94318,273.0048,273.83597,276.13022,281.4435,5.96E-08,07.01.2019 19:00:00,,-1.4,86.2,-1.2,0.7,0,-3.95804,-1.20682,-0.1452,0.68597,2.98022,8.2935
269.36337,271.81418,272.88278,273.84143,276.12778,281.43893,5.96E-08,07.01.2019 20:00:00,,-1.4,85.6,-1.1,0.6,0,-3.78663,-1.33582,-0.26722,0.69143,2.97778,8.28893
269.25644,271.52917,272.47757,273.8444,276.12476,281.43436,5.96E-08,07.01.2019 21:00:00,,-1.5,85.3,-1.2,0.7,0,-3.89356,-1.62083,-0.67243,0.6944,2.97476,8.28436
269.36124,271.75473,272.72333,273.83136,276.1214,281.42886,5.96E-08,07.01.2019 22:00:00,,-1.6,85.8,-1.2,0.6,0,-3.78876,-1.39527,-0.42667,0.68136,2.9714,8.27886
269.4155,271.8952,272.83386,273.83136,276.11868,281.42294,5.96E-08,07.01.2019 23:00:00,,-1.7,86.6,-1.4,0.6,0,-3.7345,-1.2548,-0.31614,0.68136,2.96868,8.27294
269.36337,271.8,272.75327,273.83008,276.11655,281.41745,5.96E-08,08.01.2019 00:00:00,,-1.6,86.5,-1.2,0.6,0,-3.78663,-1.35,-0.39673,0.68008,2.96655,8.26745
269.32736,271.7912,272.62665,273.8284,276.11353,281.41287,5.96E-08,08.01.2019 01:00:00,,-1.3,86.4,-0.9,0.6,0,-3.82264,-1.3588,-0.52335,0.6784,2.96353,8.26287
269.23654,271.51297,272.4373,273.82632,276.11047,281.40668,5.96E-08,08.01.2019 02:00:00,,-1.2,85.6,-0.9,0.6,0,-3.91346,-1.63703,-0.7127,0.67632,2.96047,8.25668
269.23492,271.40695,272.5259,273.8238,276.10803,281.4019,5.96E-08,08.01.2019 03:00:00,,-1.2,84.9,-0.9,0.6,0,-3.91508,-1.74305,-0.6241,0.6738,2.95803,8.2519
269.19516,271.12396,272.59845,273.82043,276.1044,281.3973,5.96E-08,08.01.2019 04:00:00,,-1.9,86.2,-1.8,0.6,0,-3.95484,-2.02604,-0.55155,0.67043,2.9544,8.2473
269.0861,270.839,272.62894,273.81665,276.10135,281.3916,5.96E-08,08.01.2019 05:00:00,,-1.9,86.8,-1.8,0.6,0,-4.0639,-2.311,-0.52106,0.66665,2.95135,8.2416
268.8926,270.41824,272.22202,273.81076,276.09863,281.38565,5.96E-08,08.01.2019 06:00:00,,-2.2,87.8,-2.1,0.6,0,-4.2574,-2.73176,-0.92798,0.66076,2.94863,8.23565
268.95978,270.53372,272.01483,273.80487,276.09558,281.38107,5.96E-08,08.01.2019 07:00:00,,-3.1,88.4,-3.3,0.6,0,-4.19022,-2.61628,-1.13517,0.65487,2.94558,8.23107
269.38004,271.24216,271.5325,273.79858,276.09286,281.37512,5.96E-08,08.01.2019 08:00:00,,-2.4,88.2,-1.9,0.6,0,-3.76996,-1.90784,-1.6175,0.64858,2.94286,8.22512
269.68365,271.74057,271.09393,273.79227,276.09042,281.37054,5.96E-08,08.01.2019 09:00:00,,-0.9,85.9,-0.3,0.6,0,-3.46635,-1.40943,-2.05607,0.64227,2.94042,8.22054
270.31458,272.22882,270.5224,273.76117,276.08588,281.36575,0.001697838,08.01.2019 10:00:00,,-0.7,86,-0.3,0.6,0,-2.83542,-0.92118,-2.6276,0.61117,2.93588,8.21575
270.9369,272.34702,270.2818,273.75195,276.08252,281.3596,0.003395617,08.01.2019 11:00:00,,-0.3,87.9,0.3,0.6,0,-2.2131,-0.80298,-2.8682,0.60195,2.93252,8.2096
271.58606,272.8927,270.44125,273.7431,276.07828,281.355,0.003245771,08.01.2019 12:00:00,,0.8,86.8,1.4,0.6,0,-1.56394,-0.2573,-2.70875,0.5931,2.92828,8.205
272.28632,273.90976,270.71347,273.73596,276.07523,281.34952,0.002696514,08.01.2019 13:00:00,,2.1,86.3,2.9,0.6,0.1,-0.86368,0.75976,-2.43653,0.58596,2.92523,8.19952
272.57434,274.5142,271.27524,273.7305,276.0722,281.34357,0.001972437,08.01.2019 14:00:00,,2.8,84.9,3.8,0.6,0,-0.57566,1.3642,-1.87476,0.5805,2.9222,8.19357
272.90915,274.71207,271.90088,273.7259,276.06793,281.33853,0.000549316,08.01.2019 15:00:00,,2.9,84.8,3.2,0.6,0,-0.24085,1.56207,-1.24912,0.5759,2.91793,8.18853
272.63187,273.824,271.9826,273.72043,276.0649,281.33395,0.000149846,08.01.2019 16:00:00,,0.8,87.9,0.9,0.6,0,-0.51813,0.674,-1.1674,0.57043,2.9149,8.18395
272.43515,273.38974,271.7633,273.71622,276.06186,281.3278,5.96E-08,08.01.2019 17:00:00,,-0.1,88.9,-0.4,0.6,0,-0.71485,0.23974,-1.3867,0.56622,2.91186,8.1778
272.5045,273.4046,271.8347,273.71243,276.05884,281.323,5.96E-08,08.01.2019 18:00:00,,-1.3,89.5,-1.8,0.6,0,-0.6455,0.2546,-1.3153,0.56243,2.90884,8.173
272.46365,273.42825,272.00217,273.70825,276.05457,281.31772,5.96E-08,08.01.2019 19:00:00,,-0.1,89.7,-0.4,0.6,0,-0.68635,0.27825,-1.14783,0.55825,2.90457,8.16772
272.12347,273.02777,271.79382,273.7049,276.05154,281.31268,5.96E-08,08.01.2019 20:00:00,,-0.3,89.8,-0.4,0.6,0,-1.02653,-0.12223,-1.35618,0.5549,2.90154,8.16268
271.8623,272.93457,271.70056,273.70193,276.0482,281.30673,5.96E-08,08.01.2019 21:00:00,,0.4,88.2,0.3,0.6,0,-1.2877,-0.21543,-1.44944,0.55193,2.8982,8.15673
271.61615,272.6597,270.79175,273.66287,276.04425,281.3024,5.96E-08,08.01.2019 22:00:00,,-0.1,88.3,-0.1,0.6,0,-1.53385,-0.4903,-2.35825,0.51287,2.89425,8.1524
271.47537,272.72858,271.07724,273.65277,276.04062,281.29645,5.96E-08,08.01.2019 23:00:00,,-0.3,87.7,-0.4,0.6,0,-1.67463,-0.42142,-2.07276,0.50277,2.89062,8.14645
271.276,272.79343,271.48416,273.6427,276.03635,281.2914,5.96E-08,09.01.2019 00:00:00,,0.1,88,-0.1,0.6,0,-1.874,-0.35657,-1.66584,0.4927,2.88635,8.1414
271.427,273.06287,271.6741,273.63345,276.03302,281.28616,5.96E-08,09.01.2019 01:00:00,,1.2,86.4,1.1,0.6,0,-1.723,-0.08713,-1.4759,0.48345,2.88302,8.13616
271.47482,273.08313,271.7253,273.62506,276.02844,281.2816,5.96E-08,09.01.2019 02:00:00,,0.4,87.5,0.2,0.6,0,-1.67518,-0.06687,-1.4247,0.47506,2.87844,8.1316
271.4098,272.9008,271.73166,273.61624,276.02573,281.27518,5.96E-08,09.01.2019 03:00:00,,-0.3,88.2,-0.4,0.6,0,-1.7402,-0.2492,-1.41834,0.46624,2.87573,8.12518
271.59735,273.306,271.97107,273.60825,276.02087,281.2706,5.96E-08,09.01.2019 04:00:00,,0.2,87.6,0.3,0.6,0,-1.55265,0.156,-1.17893,0.45825,2.87087,8.1206
271.6124,273.46606,272.37454,273.60068,276.016,281.26556,5.96E-08,09.01.2019 05:00:00,,0.7,87.1,0.6,0.6,0,-1.5376,0.31606,-0.77546,0.45068,2.866,8.11556
271.33725,272.99738,272.53513,273.5948,276.01328,281.2594,5.96E-08,09.01.2019 06:00:00,,0,87.8,-0.1,0.6,0,-1.81275,-0.15262,-0.61487,0.4448,2.86328,8.1094
271.2287,272.7725,272.6462,273.58765,276.0087,281.2546,5.96E-08,09.01.2019 07:00:00,,-0.7,88.4,-0.8,0.6,0,-1.9213,-0.3775,-0.5038,0.43765,2.8587,8.1046
271.53555,272.94064,272.05225,273.58093,276.00476,281.25003,5.96E-08,09.01.2019 08:00:00,,-1.1,88.1,-0.9,0.6,0,-1.61445,-0.20936,-1.09775,0.43093,2.85476,8.10003
272.14175,273.8186,271.5561,273.57465,276.0017,281.2443,5.96E-08,09.01.2019 09:00:00,,-0.2,87.6,0.6,0.6,0,-1.00825,0.6686,-1.5939,0.42465,2.8517,8.0943
273.3568,274.91467,272.0413,273.5843,275.99747,281.23904,5.96E-08,09.01.2019 10:00:00,,1.3,86.1,2.2,0.6,0,0.2068,1.76467,-1.1087,0.4343,2.84747,8.08904
274.16397,276.73,272.07355,273.5826,275.99353,281.23264,5.96E-08,09.01.2019 11:00:00,,2.9,84.9,5.9,0.6,0,1.01397,3.58,-1.07645,0.4326,2.84353,8.08264
274.4891,278.0699,272.71527,273.58347,275.98956,281.22806,5.96E-08,09.01.2019 12:00:00,,3.5,84.8,4.4,0.6,0,1.3391,4.9199,-0.43473,0.43347,2.83956,8.07806
274.2591,278.53113,273.19702,273.58386,275.98563,281.22305,5.96E-08,09.01.2019 13:00:00,,5.3,78.9,11.3,0.6,0,1.1091,5.38113,0.04702,0.43386,2.83563,8.07305
273.79425,278.24817,273.9044,273.58557,275.98227,281.21756,0.00017482,09.01.2019 14:00:00,,6,76.3,9.3,0.6,0,0.64425,5.09817,0.7544,0.43557,2.83227,8.06756
273.1768,276.16812,274.93176,273.58807,275.9771,281.21182,0.000973761,09.01.2019 15:00:00,,5.6,78.3,7.6,0.6,0,0.0268,3.01812,1.78176,0.43807,2.8271,8.06182
272.5953,274.82822,275.16544,273.5927,275.9741,281.20657,0.001173496,09.01.2019 16:00:00,,2.5,84.9,2.6,0.6,0,-0.5547,1.67822,2.01544,0.4427,2.8241,8.05657
272.56467,274.4838,275.00027,273.5948,275.96982,281.202,0.000449479,09.01.2019 17:00:00,,1.2,87.3,0.5,0.6,0,-0.58533,1.3338,1.85027,0.4448,2.81982,8.052
272.25513,273.83276,274.77463,273.5944,275.9674,281.19696,0.000124872,09.01.2019 18:00:00,,0.4,89.6,0.2,0.6,0.1,-0.89487,0.68276,1.62463,0.4444,2.8174,8.04696
272.49158,274.10223,274.68314,273.59607,275.96375,281.19125,0.000124872,09.01.2019 19:00:00,,0.4,89.8,0.3,0.7,0,-0.65842,0.95223,1.53314,0.44607,2.81375,8.04125
272.5378,274.3609,274.4385,273.59607,275.9592,281.18597,5.96E-08,09.01.2019 20:00:00,,0.3,90.2,0.3,0.6,0,-0.6122,1.2109,1.2885,0.44607,2.8092,8.03597
272.92688,274.69318,274.35333,273.59607,275.95615,281.18118,5.96E-08,09.01.2019 21:00:00,,0.3,90.2,0.1,0.6,0,-0.22312,1.54318,1.20333,0.44607,2.80615,8.03118
271.62314,272.85623,274.30786,273.62967,275.95343,281.17615,5.96E-08,09.01.2019 22:00:00,,-0.4,90.1,-0.3,0.6,0,-1.52686,-0.29377,1.15786,0.47967,2.80343,8.02615
271.57587,272.76978,274.15073,273.63556,275.94946,281.17136,5.96E-08,09.01.2019 23:00:00,,-1,90.3,-1.3,0.6,0,-1.57413,-0.38022,1.00073,0.48556,2.79946,8.02136
271.44418,272.5935,274.10526,273.63934,275.94644,281.16495,5.96E-08,10.01.2019 00:00:00,,-0.6,90.4,-0.7,0.6,0,-1.70582,-0.5565,0.95526,0.48934,2.79644,8.01495
271.3437,272.36188,274.0241,273.64352,275.94308,281.16016,5.96E-08,10.01.2019 01:00:00,,-0.6,90.4,-0.5,0.6,0,-1.8063,-0.78812,0.8741,0.49352,2.79308,8.01016
270.7891,271.45624,273.82037,273.64774,275.94006,281.15533,5.96E-08,10.01.2019 02:00:00,,-0.7,90.5,-0.6,0.6,0,-2.3609,-1.69376,0.67037,0.49774,2.79006,8.00533
271.45816,272.035,273.72653,273.6507,275.9367,281.1501,5.96E-08,10.01.2019 03:00:00,,-0.7,90.6,-0.6,0.6,0,-1.69184,-1.115,0.57653,0.5007,2.7867,8.0001
272.0359,272.71036,273.5412,273.65277,275.9337,281.14343,5.96E-08,10.01.2019 04:00:00,,-0.2,90.6,0,0.6,0,-1.1141,-0.43964,0.3912,0.50277,2.7837,7.99343
272.21323,272.83258,273.4969,273.65445,275.93002,281.13864,5.96E-08,10.01.2019 05:00:00,,-0.3,90.6,-0.2,0.6,0,-0.93677,-0.31742,0.3469,0.50445,2.78002,7.98864
272.17935,272.85284,273.5297,273.65656,275.9273,281.13385,5.96E-08,10.01.2019 06:00:00,,0.1,90.6,0.1,0.6,0,-0.97065,-0.29716,0.3797,0.50656,2.7773,7.98385
272.2014,272.89676,273.61316,273.65823,275.92426,281.1288,5.96E-08,10.01.2019 07:00:00,,0.2,90.3,0.2,0.6,0,-0.9486,-0.25324,0.46316,0.50823,2.77426,7.9788
272.52652,273.0271,273.21603,273.6599,275.92093,281.12286,5.96E-08,10.01.2019 08:00:00,,0.5,88.9,0.3,0.6,0,-0.62348,-0.1229,0.06603,0.5099,2.77093,7.97286
272.62915,273.69974,273.12106,273.66245,275.91757,281.11783,5.96E-08,10.01.2019 09:00:00,,0.8,87.7,0.8,0.6,0,-0.52085,0.54974,-0.02894,0.51245,2.76757,7.96783
273.0994,274.13937,273.34955,273.68137,275.91513,281.11304,5.96E-08,10.01.2019 10:00:00,,1.1,87.3,1.3,0.6,0,-0.0506,0.98937,0.19955,0.53137,2.76513,7.96304
272.871,274.73572,273.31848,273.68933,275.91272,281.10822,5.96E-08,10.01.2019 11:00:00,,0.6,89.3,0.7,0.6,0.1,-0.279,1.58572,0.16848,0.53933,2.76272,7.95822
272.5405,275.29355,273.55215,273.699,275.90936,281.10205,5.96E-08,10.01.2019 12:00:00,,0.9,89.4,1.1,0.6,0,-0.6095,2.14355,0.40215,0.549,2.75936,7.95205
272.0869,275.53802,273.9418,273.7095,275.90665,281.09726,5.96E-08,10.01.2019 13:00:00,,1.2,88.3,1.4,0.6,0.1,-1.0631,2.38802,0.7918,0.5595,2.75665,7.94726
272.01437,275.39417,274.4086,273.72504,275.9045,281.09222,7.49E-05,10.01.2019 14:00:00,,1.4,87.2,1.5,0.7,0,-1.13563,2.24417,1.2586,0.57504,2.7545,7.94222
272.10144,275.21048,274.8069,273.74185,275.90237,281.0874,2.50E-05,10.01.2019 15:00:00,,1.7,85.8,1.6,0.7,0,-1.04856,2.06048,1.6569,0.59185,2.75237,7.9374
272.0434,275.04367,274.92773,273.75574,275.89905,281.0826,5.96E-08,10.01.2019 16:00:00,,1.8,85.6,1.7,0.7,0,-1.1066,1.89367,1.77773,0.60574,2.74905,7.9326
271.74567,275.07608,274.9473,273.76666,275.89783,281.0762,5.96E-08,10.01.2019 17:00:00,,1.6,85.2,1.7,0.7,0,-1.40433,1.92608,1.7973,0.61666,2.74783,7.9262
271.29642,274.8424,274.9024,273.7763,275.8954,281.0705,5.96E-08,10.01.2019 18:00:00,,1.6,83.6,1.8,0.7,0,-1.85358,1.6924,1.7524,0.6263,2.7454,7.9205
270.67624,274.62427,274.93063,273.78473,275.8942,281.06567,5.96E-08,10.01.2019 19:00:00,,1.1,83.7,1.1,0.7,0,-2.47376,1.47427,1.78063,0.63473,2.7442,7.91567
270.1614,274.34805,274.82413,273.79144,275.89206,281.06088,5.96E-08,10.01.2019 20:00:00,,0.8,83.6,0.9,0.7,0,-2.9886,1.19805,1.67413,0.64144,2.74206,7.91088
269.9013,274.2812,274.71017,273.79816,275.89023,281.05585,5.96E-08,10.01.2019 21:00:00,,0.7,85,0.6,0.7,0,-3.2487,1.1312,1.56017,0.64816,2.74023,7.90585
269.58908,273.73215,274.4863,273.82462,275.88812,281.0499,5.96E-08,10.01.2019 22:00:00,,0.9,85,1.1,0.7,0,-3.56092,0.58215,1.3363,0.67462,2.73812,7.8999
269.50363,273.69974,274.67276,273.82968,275.8866,281.04465,5.96E-08,10.01.2019 23:00:00,,0.8,84,0.9,0.6,0,-3.64637,0.54974,1.52276,0.67968,2.7366,7.89465
269.18658,273.5066,274.6296,273.83386,275.8866,281.03986,5.96E-08,11.01.2019 00:00:00,,0.5,84.6,0.6,0.6,0,-3.96342,0.3566,1.4796,0.68386,2.7366,7.88986
268.8679,273.5822,274.59506,273.83554,275.88477,281.03458,5.96E-08,11.01.2019 01:00:00,,0.4,82.4,0.5,0.7,0,-4.2821,0.4322,1.44506,0.68554,2.73477,7.88458
268.3912,273.24252,274.39246,273.83722,275.88293,281.02954,5.96E-08,11.01.2019 02:00:00,,0.4,78.4,0.5,0.6,0,-4.7588,0.09252,1.24246,0.68722,2.73293,7.87954
267.9328,273.0703,274.41608,273.83765,275.8796,281.02475,5.96E-08,11.01.2019 03:00:00,,0.2,79.1,0.2,0.6,0,-5.2172,-0.0797,1.26608,0.68765,2.7296,7.87475
267.46097,272.75964,274.1778,273.83597,275.87778,281.0197,5.96E-08,11.01.2019 04:00:00,,0.1,75.5,0.2,0.6,0,-5.68903,-0.39036,1.0278,0.68597,2.72778,7.8697
267.02515,272.33688,273.8261,273.8326,275.87717,281.01492,5.96E-08,11.01.2019 05:00:00,,0.1,71.4,0.1,0.6,0,-6.12485,-0.81312,0.6761,0.6826,2.72717,7.86492
266.62048,272.01474,273.53604,273.82758,275.87534,281.00897,5.96E-08,11.01.2019 06:00:00,,-0.5,72.2,-0.4,0.6,0,-6.52952,-1.13526,0.38604,0.67758,2.72534,7.85897
266.43884,271.67776,273.15616,273.8221,275.87354,281.00394,5.96E-08,11.01.2019 07:00:00,,-1.1,75.5,-1.1,0.6,0,-6.71116,-1.47224,0.00616,0.6721,2.72354,7.85394
267.20193,272.43616,273.07904,273.81665,275.8717,280.9987,5.96E-08,11.01.2019 08:00:00,,-1.1,74.4,-0.9,0.6,0,-5.94807,-0.71384,-0.07096,0.66665,2.7217,7.8487
267.5448,273.8564,273.631,273.8116,275.87018,280.99365,5.96E-08,11.01.2019 09:00:00,,0,71.4,0.5,0.6,0,-5.6052,0.7064,0.481,0.6616,2.72018,7.84365
266.7586,274.9498,274.21866,273.84018,275.86926,280.9893,5.96E-08,11.01.2019 10:00:00,,2,62.4,4.6,0.6,0,-6.3914,1.7998,1.06866,0.69018,2.71926,7.8393
266.05246,275.51978,274.34296,273.8452,275.86777,280.98404,5.96E-08,11.01.2019 11:00:00,,2.2,56,4.8,0.6,0,-7.09754,2.36978,1.19296,0.6952,2.71777,7.83404
265.61823,275.7325,274.526,273.85278,275.86563,280.97925,5.96E-08,11.01.2019 12:00:00,,2.6,55.9,3.5,0.6,0,-7.53177,2.5825,1.376,0.70278,2.71563,7.82925
265.14264,275.85544,274.62268,273.86246,275.86563,280.9733,5.96E-08,11.01.2019 13:00:00,,2.9,54.6,6.6,0.6,0,-8.00736,2.70544,1.47268,0.71246,2.71563,7.8233
264.5649,275.94254,274.91968,273.87506,275.8635,280.96802,5.96E-08,11.01.2019 14:00:00,,2.9,51.9,5.4,0.6,0,-8.5851,2.79254,1.76968,0.72506,2.7135,7.81802
264.76538,275.42795,274.9473,273.88934,275.8632,280.96323,5.96E-08,11.01.2019 15:00:00,,2.8,52.6,3.9,0.6,0,-8.38462,2.27795,1.7973,0.73934,2.7132,7.81323
265.67358,273.00952,274.2854,273.89984,275.86227,280.95798,5.96E-08,11.01.2019 16:00:00,,1.8,61,1.7,0.6,0,-7.47642,-0.14048,1.1354,0.74984,2.71227,7.80798
265.9025,270.787,273.80884,273.9032,275.86166,280.95316,5.96E-08,11.01.2019 17:00:00,,-0.6,72,-0.9,0.6,0,-7.2475,-2.363,0.65884,0.7532,2.71166,7.80316
265.91003,269.9455,273.49518,273.90277,275.85986,280.94812,5.96E-08,11.01.2019 18:00:00,,-1.8,78.4,-2.3,0.6,0,-7.23997,-3.2045,0.34518,0.75277,2.70986,7.79812
265.89337,269.94955,273.05948,273.90067,275.85895,280.94308,5.96E-08,11.01.2019 19:00:00,,-3.3,82.3,-3.6,0.6,0,-7.25663,-3.20045,-0.09052,0.75067,2.70895,7.79308
265.79343,269.98535,272.33426,273.89563,275.8568,280.9383,5.96E-08,11.01.2019 20:00:00,,-3.3,83.7,-3.9,0.6,0,-7.35657,-3.16465,-0.81574,0.74563,2.7068,7.7883
265.71173,270.37164,271.87497,273.88766,275.85712,280.93304,5.96E-08,11.01.2019 21:00:00,,-3.1,81.8,-3.7,0.6,0,-7.43827,-2.77836,-1.27503,0.73766,2.70712,7.78304
265.87402,270.3014,271.66605,273.89395,275.8553,280.92822,5.96E-08,11.01.2019 22:00:00,,-3.2,82.9,-3.3,0.6,0,-7.27598,-2.8486,-1.48395,0.74395,2.7053,7.77822
265.71872,270.62827,271.5233,273.8885,275.8544,280.9232,5.96E-08,11.01.2019 23:00:00,,-3.5,85.2,-3.6,0.6,0,-7.43128,-2.52173,-1.6267,0.7385,2.7044,7.7732
265.8966,270.9011,271.51062,273.88092,275.85196,280.91818,5.96E-08,12.01.2019 00:00:00,,-3.2,82.9,-3,0.6,0,-7.2534,-2.2489,-1.63938,0.73092,2.70196,7.76818
266.21097,270.9781,271.51007,273.87463,275.85196,280.91315,5.96E-08,12.01.2019 01:00:00,,-2.2,81.3,-2,0.6,0,-6.93903,-2.1719,-1.63993,0.72463,2.70196,7.76315
267.17346,271.4191,271.88992,273.86832,275.85013,280.9081,5.96E-08,12.01.2019 02:00:00,,-1.8,82.5,-1.6,0.6,0,-5.97654,-1.7309,-1.26008,0.71832,2.70013,7.7581
267.5803,271.37048,271.84503,273.86246,275.84802,280.90237,5.96E-08,12.01.2019 03:00:00,,-1.4,81.2,-1.1,0.6,0,-5.5697,-1.77952,-1.30497,0.71246,2.69802,7.75237
267.81567,271.27255,271.86172,273.85532,275.84772,280.89713,5.96E-08,12.01.2019 04:00:00,,-1.3,83.6,-0.9,0.6,0,-5.33433,-1.87745,-1.28828,0.70532,2.69772,7.74713
267.8409,271.16922,271.94748,273.85025,275.84558,280.89188,5.96E-08,12.01.2019 05:00:00,,-1.3,83.7,-1.1,0.6,0,-5.3091,-1.98078,-1.20252,0.70025,2.69558,7.74188
267.86832,271.00443,271.84848,273.84396,275.84375,280.88705,5.96E-08,12.01.2019 06:00:00,,-0.8,81.6,-0.6,0.6,0,-5.28168,-2.14557,-1.30152,0.69396,2.69375,7.73705
