,cdir_real,Global radiation.mean
594,0.0,75.17222222
595,402.5490741,64.55555556
596,0.0,73.42222222
597,395.2679167,62.54722222
598,0.0,111.7347222
599,397.7959259,27.70555556
600,0.0,100.0319444
601,377.4669259,35.01111111
602,0.0,21.82222222
603,350.4392593,10.175
604,0.0,36.24305556
605,346.606463,14.62777778
606,0.0,53.65277778
607,352.9439815,34.52916667
608,0.0,39.90694444
609,357.1495833,21.68055556
610,0.0,38.73611111
611,338.6146481,16.25277778
612,0.0,53.95277778
613,336.6225463,30.32222222
614,0.0,19.21388889
615,324.9377315,32.80138889
616,0.0,81.21388889
617,336.4361296,20.73472222
618,0.0,49.72638889
619,334.7818519,30.02222222
620,0.0,45.77638889
621,327.9433796,30.00833333
622,0.0,29.02777778
623,310.7132593,22.60694444
624,0.0,43.54166667
625,318.0526667,11.81527778
626,0.0,16.00416667
627,290.0231019,26.41527778
628,0.0,30.41111111
629,309.6647685,32.44583333
630,0.0,14.84861111
631,295.6965926,10.98888889
632,0.0,38.57777778
633,302.0108148,26.05
634,0.0,53.49305556
635,299.8788889,37.23194444
636,0.0,28.50555556
637,299.6808333,34.32985075
638,0.0,120.1227273
639,288.6950463,28.16805556
640,0.0,52.38194444
641,291.7938889,27.05138889
642,0.0,95.27777778
643,286.9825,20.10694444
644,0.0,56.61388889
645,297.4091204,30.21944444
646,0.0,9.665277778
647,263.4148611,24.66944444
648,0.0,66.69722222
649,275.6355556,28.07222222
650,0.0,66.73611111
651,270.2416667,22.13888889
652,0.0,88.55972222
653,273.9929167,22.54722222
654,0.0,71.95277778
655,269.6475185,30.07916667
656,0.0,26.00833333
657,259.5937037,18.96111111
658,0.0,39.125
659,249.6680093,30.80972222
660,0.0,49.00416667
661,255.9006944,30.075
662,0.0,31.46944444
663,257.0074259,18.87083333
664,0.0,74.74444444
665,255.0851852,23.16111111
666,0.0,83.2375
667,266.5486574,21.41805556
668,0.0,94.54027778
669,269.332963,34.41111111
670,0.0,13.81527778
671,241.0937222,6.858333333
672,0.0,41.20138889
673,252.8484259,23.77916667
674,0.0,18.2
675,249.0738889,9.638888889
676,0.0,8.6625
677,254.1415741,8.008333333
678,0.0,24.54166667
679,245.5439815,26.89722222
680,0.0,57.48194444
681,236.4221296,33.36527778
682,0.0,31.79722222
683,235.3736574,29.25555556
684,0.0,23.22083333
685,234.6047685,17.45
686,0.0,15.2875
687,226.6712037,10.075
688,0.0,37.19027778
689,235.9677778,16.88333333
690,0.0,12.19861111
691,228.1041481,6.856944444
692,0.0,28.59861111
693,238.5191204,16.57222222
694,0.0,46.40138889
695,223.0713889,36.42361111
696,0.0,80.0625
697,239.1132407,44.0875
698,0.0,77.0375
699,231.7156019,36.07916667
700,0.0,70.0125
701,229.490463,43.90833333
702,0.0,69.88888889
703,230.2593519,43.2125
704,0.0,64.65833333
705,231.1447685,37.80833333
706,0.0,55.88888889
707,222.1860185,36.63194444
708,0.0,10.43194444
709,220.6715278,12.12222222
710,0.0,9.359722222
711,220.8462963,11.45972222
712,0.0,28.97638889
713,217.3979167,16.12083333
714,0.0,79.06944444
715,231.4825926,49.14861111
716,0.0,25.875
717,225.739213,26.10555556
718,0.0,66.15138889
719,226.7993519,36.64027778
720,0.0,46.65416667
721,234.1504167,27.73055556
722,0.0,37.34166667
723,232.5427315,27.52638889
724,0.0,16.11111111
725,229.7933796,15.74861111
726,0.0,78.20277778
727,237.8201111,53.75555556
728,0.0,39.44166667
729,235.1056944,19.90416667
730,0.0,78.67361111
731,82.1106713,54.70833333
732,0.0,82.92083333
733,84.91611111,57.31111111
734,0.0,76.24861111
735,86.61534722,39.88611111
736,0.0,45.39166667
737,81.26675926,48.57638889
738,0.0,76.97222222
739,86.41006944,51.90694444
740,0.0,83.19861111
741,87.82421296,57.28611111
742,0.0,82.22638889
743,88.90761574,57.79444444
744,0.0,22.28888889
745,86.09076389,26.35555556
746,0.0,79.70422535
747,84.095,55.8125
748,0.0,84.6875
749,90.76650463,60.19722222
750,0.0,20.00277778
751,86.42148148,43.52916667
752,0.0,35.07361111
753,89.24974537,22.54583333
754,0.0,19.7375
755,90.24189815,17.93055556
756,0.0,28.19861111
757,91.81569444,26.5375
758,0.0,31.24166667
759,92.97893519,28.63194444
760,0.0,27.30555556
761,91.39372685,25.48611111
762,0.0,15.06666667
763,93.60615741,13.3875
764,0.0,10.94722222
765,93.30965278,7.101388889
766,0.0,8.541666667
767,92.32888889,12.04305556
768,0.0,20.15138889
769,96.19493056,18.95774648
770,0.0,46.33333333
771,100.9390926,57.04861111
772,0.0,77.08194444
773,103.6989352,68.45972222
774,0.0,85.75138889
775,101.7602037,60.27638889
776,0.0,65.97777778
777,105.1130556,45.51805556
778,0.0,44.49166667
779,99.49075926,51.36111111
780,0.0,55.75416667
781,100.4487222,59.51666667
782,0.0,19.89305556
783,99.10300926,36.69861111
784,0.0,52.50972222
785,103.8243704,49.90138889
786,0.0,41.74583333
787,108.3518704,35.425
788,0.0,88.03194444
789,112.4574074,74.73611111
790,0.0,66.19444444
791,107.3597037,72.68333333
792,0.0,104.9361111
793,110.1309259,75.76805556
794,0.0,92.9
795,110.5072685,87.42361111
796,0.0,17.49166667
797,108.0553519,19.62638889
798,0.0,15.60555556
799,110.187963,8.490277778
800,0.0,43.18611111
801,119.1859074,40.52916667
802,0.0,106.0847222
803,124.9906667,92.11805556
804,0.0,91.26527778
805,117.8402037,85.31388889
806,0.0,103.3972222
807,124.9108519,94.0375
808,0.0,101.9291667
809,126.9065926,91.25138889
810,0.0,37.13194444
811,124.0783333,45.24305556
812,0.0,26.77222222
813,127.5566481,18.49583333
814,0.0,92.50416667
815,132.8710185,92.49861111
816,0.0,115.925
817,135.0150185,102.0277778
818,0.0,20.33239437
819,126.8609722,62.43472222
820,0.0,118.9902778
821,134.6956944,94.9875
822,0.0,134.9444444
823,139.7021759,100.9319444
824,0.0,121.7833333
825,136.4975741,97.30694444
826,0.0,25.33134328
827,136.451963,48.14861111
828,0.0,140.0
829,142.7015,118.4736111
830,0.0,139.5736111
831,145.0621759,100.9958333
832,0.0,86.16944444
833,145.3700926,81.42361111
834,0.0,146.6208333
835,149.3159722,114.8375
836,0.0,78.79305556
837,147.7193704,74.86111111
838,0.0,79.25694444
839,150.023037,83.89027778
840,0.0,87.88333333
841,151.2204815,77.32112676
842,0.0,66.65833333
843,151.1520556,30.2625
844,0.0,133.3319444
845,159.3859259,120.4291667
846,0.0,114.2541667
847,160.6974074,98.22916667
848,0.0,127.5013889
849,163.0352778,116.3138889
850,0.0,63.37638889
851,156.1927315,33.52916667
852,0.0,166.6861111
853,162.864213,99.34861111
854,0.0,35.775
855,157.9831944,49.17361111
856,0.0,69.09027778
857,160.9939352,94.85972222
858,0.0,174.2208333
859,173.3903519,136.7958333
860,0.0,60.99166667
861,166.4565741,31.1375
862,0.0,88.05416667
863,170.6875463,67.29166667
864,0.0,60.14027778
865,169.8892593,55.83802817
866,0.0,175.9111111
867,175.9677037,158.6069444
868,0.0,130.9833333
869,174.3711111,116.4208333
870,0.0,99.79722222
871,174.0860185,125.5097222
872,0.0,185.4055556
873,180.0162222,150.2888889
874,0.0,149.1416667
875,171.5884722,18.24583333
876,0.0,143.1791667
877,185.96925,110.0222222
878,0.0,180.4555556
879,196.9743519,157.2972222
880,0.0,202.5805556
881,196.7462778,158.0416667
882,0.0,200.9861111
883,193.6329167,151.7902778
884,0.0,152.5875
885,188.4211667,151.6055556
886,0.0,202.8777778
887,196.5067778,159.6236111
888,0.0,195.5633803
889,197.7156481,156.2847222
890,0.0,176.2361111
891,194.1575093,104.2736111
892,0.0,44.61111111
893,196.3813426,25.87878788
894,0.0,123.0680556
895,203.9081481,101.8138889
896,0.0,62.92916667
897,195.5602315,89.92083333
898,0.0,113.7805556
899,200.8404167,78.21111111
900,0.0,156.8180556
901,198.685,84.40833333
902,0.0,180.3888889
903,205.4363148,147.7805556
904,0.0,206.3361111
905,206.3144444,163.0458333
906,0.0,0.503703704
907,207.3294444,
908,0.0,223.7222222
909,207.614537,89.81805556
910,0.0,123.6787879
911,219.0187963,210.8055556
912,0.0,171.6305556
913,223.4892593,200.9277778
914,0.0,172.1986111
915,216.8975926,249.128169
916,0.0,172.7680556
917,222.6339352,252.3277778
918,0.0,174.7555556
919,220.2390556,236.6861111
920,0.0,166.1597222
921,219.8512963,216.9319444
922,0.0,181.9305556
923,230.4458519,261.9125
924,0.0,54.97192982
925,235.2242593,
926,0.0,221.5933333
927,231.3125926,257.7138889
928,0.0,182.4458333
929,231.198537,252.6277778
930,0.0,178.8111111
931,224.4016204,219.5444444
932,0.0,107.9013889
933,224.3217593,235.5791667
934,0.0,181.7
935,226.3631481,249.7263889
936,0.0,166.4708333
937,232.5442593,178.1375
938,0.0,26.20694444
939,226.8421296,134.925
940,0.0,200.4652778
941,236.8550463,258.6647887
942,0.0,200.4388889
943,237.4138704,260.5638889
944,0.0,203.875
945,234.7452778,261.3222222
946,0.0,197.7833333
947,234.3118981,246.8152778
948,0.0,193.9277778
949,228.7352315,240.7236111
950,0.0,166.8222222
951,235.3040741,236.6
952,0.0,134.3916667
953,236.0567593,209.2388889
954,0.0,186.5708333
955,240.9606019,209.575
956,0.0,175.6875
957,240.3219444,188.0208333
958,0.0,180.3958333
959,242.454537,201.4166667
960,0.0,167.9541667
961,238.5314815,185.6236111
962,0.0,81.55416667
963,235.497963,126.3041667
964,0.0,153.8291667
965,234.3347222,201.6140845
966,0.0,180.1111111
967,235.7602315,194.7541667
968,0.0,57.91666667
969,230.1835648,128.5541667
970,0.0,168.1208333
971,232.9775926,194.3847222
972,0.0,28.75138889
973,227.1158333,145.8180556
974,0.0,44.86805556
975,227.8570833,183.2055556
976,0.0,136.5111111
977,242.6027963,135.0402778
978,0.0,198.4333333
979,244.245,176.5277778
980,0.0,139.4166667
981,235.5891667,160.4458333
982,0.0,173.0861111
983,249.1146296,160.5055556
984,0.0,192.3513889
985,244.838037,202.6611111
986,0.0,198.4652778
987,243.1274074,173.1208333
988,0.0,198.8625
989,241.9527593,172.1943662
990,0.0,180.5694444
991,241.918537,173.1277778
992,0.0,134.8
993,239.4324074,124.2694444
994,0.0,30.76805556
995,231.7801667,116.3388889
996,0.0,170.3888889
997,237.9156481,171.9902778
998,0.0,71.99305556
999,231.3924074,96.21666667
1000,0.0,77.93055556
1001,235.2698611,153.7611111
1002,0.0,141.975
1003,237.6647685,127.3027778
1004,0.0,127.9375
1005,233.2855093,157.1111111
1006,0.0,156.1319444
1007,240.2307222,162.225
1008,0.0,45.39722222
1009,234.3233148,77.60416667
1010,0.0,30.45138889
1011,225.906963,46.2125
1012,0.0,199.6319444
1013,248.5900463,181.8859155
1014,0.0,220.1666667
1015,249.6506481,164.6930556
1016,0.0,82.68888889
1017,234.5285926,159.3444444
1018,0.0,116.2625
1019,245.3626389,200.2944444
1020,0.0,180.9388889
1021,239.5122407,141.0972222
1022,0.0,112.2625
1023,241.1772685,124.5458333
1024,0.0,98.09027778
1025,239.1473148,88.19583333
1026,0.0,190.8763889
1027,245.7503704,158.5958333
1028,0.0,152.7152778
1029,241.3027315,127.2708333
1030,0.0,180.6472222
1031,245.0547222,156.4638889
1032,0.0,112.975
1033,242.5685926,114.2388889
1034,0.0,81.22083333
1035,234.8935185,124.8986111
1036,0.0,191.9583333
1037,245.7731944,121.2366197
1038,0.0,180.4527778
1039,242.58,144.9875
1040,0.0,157.3805556
1041,246.5030556,157.1513889
1042,0.0,49.15555556
1043,238.3148148,81.66527778
1044,0.0,147.5680556
1045,242.8765,166.5791667
1046,0.0,166.5597222
1047,242.454537,194.0791667
1048,0.0,214.625
1049,240.1394907,144.2402778
1050,0.0,182.8527778
1051,236.626963,156.8138889
1052,0.0,97.26111111
1053,242.522963,150.1680556
1054,0.0,211.1875
1055,249.2058796,172.7861111
1056,0.0,213.7527778
1057,247.3013426,186.725
1058,0.0,222.0208333
1059,245.16875,184.0736111
1060,0.0,225.7347222
1061,245.8302037,187.8619718
1062,0.0,101.9333333
1063,237.0717407,181.8916667
1064,0.0,61.27222222
1065,227.6518056,128.5986111
1066,0.0,57.03611111
1067,222.2119907,132.2361111
1068,0.0,76.00972222
1069,232.1337037,104.7611111
1070,0.0,217.0916667
1071,246.4574537,94.69722222
1072,0.0,96.24027778
1073,239.6718981,123.8291667
1074,0.0,44.90416667
1075,232.5328241,48.20416667
1076,0.0,77.3125
1077,231.7231481,96.46111111
1078,0.0,81.99166667
1079,241.8729167,164.5763889
1080,0.0,225.2888889
