dateandtime,air-temp-1.8m-2m,air-hum,air-temp-1m,soil-temp,leaf-hum,rain
11.5.2019. 13:50:00,21.5,68.2,23.4,13.5,0,0
11.5.2019. 13:40:00,21.7,67,24.5,13.4,0,0
11.5.2019. 13:30:00,21.4,67.6,24.2,13.3,0,0
11.5.2019. 13:20:00,21.1,68.8,23.9,13.2,0,0
11.5.2019. 13:10:00,21,68.5,23.5,13.2,0,0
11.5.2019. 13:00:00,20.9,70.5,23,13.2,0,0
11.5.2019. 12:50:00,20.6,68.3,22.6,13.2,0,0
11.5.2019. 12:40:00,20.7,69.8,23.1,13.1,0,0
11.5.2019. 12:30:00,19.9,71.3,21.6,13.1,0,0
11.5.2019. 12:20:00,19.7,73.3,21.1,13,0,0
11.5.2019. 12:10:00,19.7,70.5,21.1,13,0,0
11.5.2019. 12:00:00,20,72.7,21.8,12.9,0,0
11.5.2019. 11:50:00,19.7,72.3,21.5,12.8,0,0
11.5.2019. 11:40:00,19.6,72.5,21.3,12.8,0,0
11.5.2019. 11:30:00,19.4,72.6,21.1,12.8,0,0
11.5.2019. 11:20:00,19.5,73.4,21.4,12.8,0,0
11.5.2019. 11:10:00,19.5,70,21.1,12.7,0,0
11.5.2019. 11:00:00,20,74.4,22.1,12.7,0,0
11.5.2019. 10:50:00,20.1,73.8,22.1,12.6,0,0
11.5.2019. 10:40:00,19.6,73.3,21,12.6,0,0
11.5.2019. 10:30:00,19.4,75.3,20.8,12.6,0,0
11.5.2019. 10:20:00,18.7,74.1,19.4,12.5,100,0
11.5.2019. 10:10:00,18.3,75.2,18.4,12.5,100,0
11.5.2019. 10:00:00,18.2,77.1,18.2,12.4,100,0
11.5.2019. 9:50:00,17.6,77.3,17.6,12.4,100,0
11.5.2019. 9:40:00,17.2,80,17.1,12.4,100,0
11.5.2019. 9:30:00,17,80.2,17.1,12.4,100,0
11.5.2019. 9:20:00,16.3,80.7,16.4,12.4,100,0.1
11.5.2019. 9:10:00,16.3,79.4,16.2,12.4,100,0
11.5.2019. 9:00:00,15.8,81.5,15.4,12.4,100,0
11.5.2019. 8:50:00,15,83.1,14.6,12.4,100,0
11.5.2019. 8:40:00,14.4,83.1,13.8,12.4,100,0
11.5.2019. 8:30:00,14,84.6,13.6,12.4,100,0
11.5.2019. 8:20:00,13.3,87.8,13.6,12.4,100,0
11.5.2019. 8:10:00,12.5,89.5,12.8,12.4,100,0
11.5.2019. 8:00:00,12.5,90.1,12.8,12.4,100,0
11.5.2019. 7:50:00,11.9,90.4,12.6,12.4,100,0
11.5.2019. 7:40:00,11.8,90.5,12.5,12.4,100,0
11.5.2019. 7:30:00,10.6,90.7,11.2,12.4,100,0
11.5.2019. 7:20:00,10,90.8,10.6,12.4,100,0
11.5.2019. 7:10:00,9.7,90.8,10.6,12.5,100,0
11.5.2019. 7:00:00,9.6,91,10,12.4,100,0
11.5.2019. 6:50:00,9.2,91,9.8,12.5,100,0
11.5.2019. 6:40:00,8.8,91.1,9.2,12.5,100,0
11.5.2019. 6:30:00,8.3,91,8.6,12.6,100,0
11.5.2019. 6:20:00,8.1,91,8.4,12.6,100,0
11.5.2019. 6:10:00,7.8,90.9,8.1,12.6,100,0
11.5.2019. 6:00:00,7.6,90.9,7.9,12.6,100,0
11.5.2019. 5:50:00,7.7,90.9,7.8,12.6,100,0.1
11.5.2019. 5:40:00,7.8,90.9,7.8,12.6,100,0
11.5.2019. 5:30:00,7.8,90.9,7.8,12.7,100,0
11.5.2019. 5:20:00,7.6,90.9,7.6,12.6,100,0
11.5.2019. 5:10:00,7.6,90.9,7.6,12.7,100,0
11.5.2019. 5:00:00,7.6,90.8,7.6,12.7,100,0
11.5.2019. 4:50:00,7.8,90.8,7.6,12.7,100,0
11.5.2019. 4:40:00,8.1,90.8,7.9,12.8,100,0
11.5.2019. 4:30:00,8.2,90.8,8.1,12.8,100,0
11.5.2019. 4:20:00,8,90.7,7.8,12.8,100,0
11.5.2019. 4:10:00,8.2,90.7,7.8,12.8,100,0
11.5.2019. 4:00:00,8.2,90.7,7.7,12.8,100,0
11.5.2019. 3:50:00,8.4,90.7,8.1,12.8,100,0
11.5.2019. 3:40:00,8.4,90.7,8.2,12.9,100,0
11.5.2019. 3:30:00,8.2,90.6,7.9,12.9,100,0
11.5.2019. 3:20:00,8.4,90.6,8.1,12.9,100,0
11.5.2019. 3:10:00,8.2,90.6,8.1,12.9,100,0
11.5.2019. 3:00:00,8.2,90.5,8.2,12.9,100,0
11.5.2019. 2:50:00,8.3,90.4,8.2,13,100,0
11.5.2019. 2:40:00,8.6,90.4,8.3,13,100,0
11.5.2019. 2:30:00,8.9,90.4,8.6,13,100,0
11.5.2019. 2:20:00,9.1,90.4,8.6,13,100,0
11.5.2019. 2:10:00,9.1,90.4,8.6,13,100,0
11.5.2019. 2:00:00,9.5,90.4,8.9,13.1,100,0
11.5.2019. 1:50:00,9.7,90.4,9.1,13.1,100,0
11.5.2019. 1:40:00,9.6,90.4,8.9,13.1,100,0
11.5.2019. 1:30:00,9.3,90.3,8.8,13.1,100,0
11.5.2019. 1:20:00,9.5,90.2,8.9,13.1,100,0
11.5.2019. 1:10:00,9.9,90.2,9.4,13.1,100,0
11.5.2019. 1:00:00,10.1,90.2,9.6,13.2,100,0
11.5.2019. 0:50:00,10.4,90.2,10.1,13.2,100,0
11.5.2019. 0:40:00,10.6,90.1,10.4,13.2,100,0
11.5.2019. 0:30:00,10.7,90.1,10.6,13.2,100,0
11.5.2019. 0:20:00,10.8,90.1,10.6,13.2,100,0
11.5.2019. 0:10:00,10.8,90.1,10.6,13.2,100,0
11.5.2019. 0:00:00,10.8,90.1,10.5,13.2,100,0
10.5.2019. 23:50:00,10.7,90,10.4,13.2,100,0
10.5.2019. 23:40:00,10.5,90,10.1,13.3,100,0
10.5.2019. 23:30:00,10.3,89.8,9.8,13.3,100,0
10.5.2019. 23:20:00,10.4,89.8,9.9,13.4,100,0
10.5.2019. 23:10:00,10.5,89.6,10.1,13.4,100,0
10.5.2019. 23:00:00,10.8,89.7,10.4,13.4,100,0
10.5.2019. 22:50:00,10.9,89.6,10.4,13.4,100,0
10.5.2019. 22:40:00,11.2,89.5,10.8,13.4,100,0
10.5.2019. 22:30:00,11.4,89.5,11.1,13.4,100,0
10.5.2019. 22:20:00,11.6,89.5,11.3,13.4,100,0
10.5.2019. 22:10:00,11.7,89.4,11.4,13.4,100,0
10.5.2019. 22:00:00,11.8,89.4,11.6,13.4,100,0
10.5.2019. 21:50:00,11.7,89.3,11.5,13.4,100,0
10.5.2019. 21:40:00,11.6,89.1,11.3,13.5,100,0
10.5.2019. 21:30:00,11.7,89,11.4,13.5,100,0
10.5.2019. 21:20:00,11.8,88.9,11.6,13.6,100,0
10.5.2019. 21:10:00,11.8,88.8,11.6,13.5,100,0
10.5.2019. 21:00:00,11.8,88.7,11.6,13.5,100,0
10.5.2019. 20:50:00,11.7,88.3,11.4,13.6,100,0
10.5.2019. 20:40:00,11.7,87.9,11.3,13.6,100,0
10.5.2019. 20:30:00,11.7,87.6,11.2,13.6,100,0
10.5.2019. 20:20:00,11.9,87.1,11.2,13.6,100,0
10.5.2019. 20:10:00,12.3,86.8,11.6,13.6,100,0
10.5.2019. 20:00:00,12.6,86.5,12.1,13.6,100,0
10.5.2019. 19:50:00,12.8,86.2,12.4,13.6,100,0
10.5.2019. 19:40:00,12.8,86.1,12.4,13.6,100,0
10.5.2019. 19:30:00,12.8,86.4,12.4,13.6,100,0
10.5.2019. 19:20:00,12.9,85.2,12.3,13.6,100,0
10.5.2019. 19:10:00,13.1,85,12.6,13.6,100,0
10.5.2019. 19:00:00,13.1,83.9,12.4,13.6,100,0
10.5.2019. 18:50:00,13.4,83.1,12.7,13.7,100,0
10.5.2019. 18:40:00,13.5,83.6,12.9,13.7,100,0
10.5.2019. 18:30:00,12.8,84.2,12.2,13.7,100,0
10.5.2019. 18:20:00,13,84.6,12.2,13.7,100,0.2
10.5.2019. 18:10:00,13.1,83.7,12.4,13.7,100,0
10.5.2019. 18:00:00,13.2,83.8,12.5,13.6,100,0
10.5.2019. 17:50:00,12.7,84.5,11.9,13.7,100,0.4
10.5.2019. 17:40:00,12.5,84.5,11.8,13.6,100,0.1
10.5.2019. 17:30:00,12.3,84.9,11.6,13.6,100,0.1
10.5.2019. 17:20:00,12.2,84.8,11.4,13.6,100,0.1
10.5.2019. 17:10:00,12.2,84.2,11.3,13.6,100,0.1
10.5.2019. 17:00:00,12.2,83.1,11.1,13.5,100,0.6
10.5.2019. 16:50:00,12.8,82.7,11.8,13.5,100,0.2
10.5.2019. 16:40:00,14.2,76.2,13.9,13.4,100,0
10.5.2019. 16:30:00,16.1,67.6,15.9,13.4,0,0
10.5.2019. 16:20:00,21,53.2,22,13.4,0,0
10.5.2019. 16:10:00,21.6,54.3,23.1,13.3,0,0
10.5.2019. 16:00:00,22,47.8,23.8,13.2,0,0
10.5.2019. 15:50:00,23,46.2,25.5,13.2,0,0
10.5.2019. 15:40:00,22.6,53.3,24.9,13.2,0,0
10.5.2019. 15:30:00,23,59.2,25.8,13.1,0,0
10.5.2019. 15:20:00,22.6,53.1,24.8,13.1,0,0
10.5.2019. 15:10:00,22.6,55.9,25.2,13,0,0
10.5.2019. 15:00:00,22.4,55,25.4,12.9,0,0
10.5.2019. 14:50:00,21.7,51.7,23.9,12.8,0,0
10.5.2019. 14:40:00,21.4,53.6,23.1,12.8,0,0
10.5.2019. 14:30:00,22,48.4,25.1,12.7,0,0
10.5.2019. 14:20:00,21.7,54.1,24.6,12.6,0,0
10.5.2019. 14:10:00,21.4,51.2,23.1,12.6,0,0
10.5.2019. 14:00:00,22,53.5,24.9,12.4,0,0
10.5.2019. 13:50:00,21,51.4,24.6,12.4,0,0
10.5.2019. 13:40:00,21.6,53.7,25.1,12.3,0,0
10.5.2019. 13:30:00,21.3,51,24.2,12.2,0,0
10.5.2019. 13:20:00,21.1,52.9,24.4,12.2,0,0
10.5.2019. 13:10:00,21,53.6,25.4,12.1,0,0
10.5.2019. 13:00:00,20.3,53.1,24.2,12,0,0
10.5.2019. 12:50:00,20.4,53.7,25.3,11.9,0,0
10.5.2019. 12:40:00,20.4,56.9,24.4,11.8,0,0
10.5.2019. 12:30:00,20.1,59.5,23.8,11.8,0,0
10.5.2019. 12:20:00,20.1,62.5,23.6,11.8,0,0
10.5.2019. 12:10:00,19.9,58.7,23.1,11.7,0,0
10.5.2019. 12:00:00,20.3,64.5,24.1,11.6,0,0
10.5.2019. 11:50:00,20,63.4,23.2,11.6,0,0
10.5.2019. 11:40:00,19.7,67.7,23,11.5,0,0
10.5.2019. 11:30:00,19.6,67.2,23.3,11.4,0,0
10.5.2019. 11:20:00,19.1,64.9,24.4,11.4,0,0
10.5.2019. 11:10:00,19.1,63.3,22.2,11.3,0,0
10.5.2019. 11:00:00,18.4,65.7,21.4,11.2,0,0
10.5.2019. 10:50:00,18.4,71.4,21.6,11.2,0,0
10.5.2019. 10:40:00,18,71.3,20.3,11.2,0,0
10.5.2019. 10:30:00,17.4,72.1,19.8,11.2,0,0
10.5.2019. 10:20:00,17.1,69.2,17.9,11.1,100,0
10.5.2019. 10:10:00,16.7,70.1,16.9,11.1,100,0
10.5.2019. 10:00:00,16.4,75.7,16.9,11.1,100,0
10.5.2019. 9:50:00,16,75.7,17.3,11.1,100,0
10.5.2019. 9:40:00,15.4,76.5,16.7,11.1,100,0
10.5.2019. 9:30:00,15.2,76.4,16.6,11.1,100,0
10.5.2019. 9:20:00,15.1,76.5,16.6,11.1,100,0
10.5.2019. 9:10:00,14.9,78.8,16.6,11,100,0
10.5.2019. 9:00:00,14,79,15.4,11,100,0
10.5.2019. 8:50:00,13.9,78.9,14.9,11,100,0
10.5.2019. 8:40:00,13.2,80.9,14.2,11,100,0
10.5.2019. 8:30:00,12.7,82,13.6,11,100,0
10.5.2019. 8:20:00,12,82.9,13.1,11,100,0
10.5.2019. 8:10:00,11.5,84.4,11.8,11,100,0
10.5.2019. 8:00:00,10.9,88,10.6,11.1,100,0
10.5.2019. 7:50:00,10,89.1,9.7,11.1,100,0
10.5.2019. 7:40:00,9.7,90.1,9.4,11.1,100,0
10.5.2019. 7:30:00,9.3,90.3,9.3,11.1,100,0
10.5.2019. 7:20:00,8.8,90.6,9,11.1,100,0
10.5.2019. 7:10:00,7.6,90.7,7.9,11.1,100,0
10.5.2019. 7:00:00,6.4,90.7,6.3,11.1,100,0
10.5.2019. 6:50:00,6.4,90.7,6.4,11.1,100,0
10.5.2019. 6:40:00,6.9,90.7,7.1,11.1,100,0
10.5.2019. 6:30:00,6.6,91,6.6,11.1,100,0
10.5.2019. 6:20:00,5.6,90.9,5.7,11.2,100,0
10.5.2019. 6:10:00,5.4,90.9,5.4,11.2,100,0
10.5.2019. 6:00:00,5.4,91,5.1,11.2,100,0
10.5.2019. 5:50:00,5,91,5,11.2,100,0
10.5.2019. 5:40:00,4.6,90.9,4.6,11.2,100,0
10.5.2019. 5:30:00,4.5,90.8,4.2,11.2,100,0
10.5.2019. 5:20:00,4.8,90.9,4.6,11.3,100,0
10.5.2019. 5:10:00,4.9,90.9,4.8,11.3,100,0
10.5.2019. 5:00:00,4.8,90.9,4.7,11.4,100,0
10.5.2019. 4:50:00,4.6,90.9,4.5,11.3,100,0
10.5.2019. 4:40:00,4.3,90.8,4,11.4,100,0
10.5.2019. 4:30:00,4.3,90.8,3.9,11.4,100,0
10.5.2019. 4:20:00,4.7,90.8,4.2,11.4,100,0
10.5.2019. 4:10:00,5,90.8,4.8,11.4,100,0
10.5.2019. 4:00:00,5.4,90.8,5.2,11.4,100,0
10.5.2019. 3:50:00,5.4,90.8,5.2,11.5,100,0
10.5.2019. 3:40:00,5.3,90.8,5.1,11.5,100,0
10.5.2019. 3:30:00,5.4,90.8,5.2,11.5,100,0
10.5.2019. 3:20:00,5.3,90.7,5.1,11.6,100,0
10.5.2019. 3:10:00,5.3,90.7,5,11.6,100,0
10.5.2019. 3:00:00,5.5,90.7,5.2,11.6,100,0
10.5.2019. 2:50:00,5.8,90.7,5.6,11.6,100,0
10.5.2019. 2:40:00,5.8,90.8,5.4,11.6,100,0
10.5.2019. 2:30:00,5.5,90.7,5.1,11.7,100,0
10.5.2019. 2:20:00,5.5,90.7,5,11.7,100,0
10.5.2019. 2:10:00,5.4,90.7,5.1,11.7,100,0
10.5.2019. 2:00:00,5.4,90.6,5.1,11.7,100,0
10.5.2019. 1:50:00,5.4,90.5,5,11.8,100,0
10.5.2019. 1:40:00,5.6,90.5,5.2,11.8,100,0
10.5.2019. 1:30:00,5.9,90.5,5.5,11.8,100,0
10.5.2019. 1:20:00,6.2,90.5,5.6,11.8,100,0
10.5.2019. 1:10:00,6.3,90.5,5.8,11.8,100,0
10.5.2019. 1:00:00,6.3,90.4,5.9,11.9,100,0
10.5.2019. 0:50:00,6.4,90.5,6,11.9,100,0
10.5.2019. 0:40:00,6.3,90.4,5.9,11.9,100,0
10.5.2019. 0:30:00,6.2,90.4,5.7,11.9,100,0
10.5.2019. 0:20:00,6.1,90.3,5.5,11.9,100,0
10.5.2019. 0:10:00,6.3,90.3,5.7,12,100,0
10.5.2019. 0:00:00,6.4,90.3,5.8,12,100,0
9.5.2019. 23:50:00,6.6,90.2,6.2,12,100,0
9.5.2019. 23:40:00,6.9,90.2,6.4,12,100,0
9.5.2019. 23:30:00,7.2,90.2,6.7,12.1,100,0
9.5.2019. 23:20:00,7.2,90.2,6.7,12.1,100,0
9.5.2019. 23:10:00,7.1,90.2,6.6,12.1,100,0
9.5.2019. 23:00:00,7,90,6.6,12.1,100,0
9.5.2019. 22:50:00,7.1,90,6.6,12.1,100,0
9.5.2019. 22:40:00,7.3,90,6.8,12.1,100,0
9.5.2019. 22:30:00,7.5,90,6.9,12.2,100,0
9.5.2019. 22:20:00,7.3,89.8,6.6,12.2,100,0
9.5.2019. 22:10:00,7.4,89.7,6.8,12.2,100,0
9.5.2019. 22:00:00,7.4,89.6,6.6,12.2,100,0
9.5.2019. 21:50:00,7.7,89.4,7.1,12.2,100,0
9.5.2019. 21:40:00,7.9,89.3,7.1,12.2,100,0
9.5.2019. 21:30:00,8,89.2,7.1,12.2,100,0
9.5.2019. 21:20:00,8.2,89,7.4,12.2,100,0
9.5.2019. 21:10:00,8.6,88.9,7.6,12.2,100,0
9.5.2019. 21:00:00,8.7,88.6,7.9,12.2,100,0
9.5.2019. 20:50:00,8.8,88.4,7.9,12.2,100,0
9.5.2019. 20:40:00,8.9,88,8.1,12.3,100,0
9.5.2019. 20:30:00,9.4,87.6,8.6,12.3,100,0
9.5.2019. 20:20:00,10,87.3,9.4,12.3,100,0
9.5.2019. 20:10:00,10.2,87,9.8,12.3,100,0
9.5.2019. 20:00:00,10.6,86.4,10.2,12.3,100,0
9.5.2019. 19:50:00,11,86.3,10.6,12.3,100,0
9.5.2019. 19:40:00,10.9,86.6,10.8,12.3,100,0
9.5.2019. 19:30:00,10.8,86.5,10.7,12.3,100,0
9.5.2019. 19:20:00,10.9,86.2,10.8,12.3,100,0
9.5.2019. 19:10:00,11,85.8,11,12.3,100,0
9.5.2019. 19:00:00,11.2,85.7,11.2,12.3,100,0
9.5.2019. 18:50:00,11.5,85.4,11.8,12.3,100,0
9.5.2019. 18:40:00,11.6,85.3,11.9,12.3,100,0
9.5.2019. 18:30:00,11.6,85.5,12,12.3,100,0
9.5.2019. 18:20:00,11.7,85.9,12.2,12.2,100,0
9.5.2019. 18:10:00,11.7,85.9,12.2,12.2,100,0
9.5.2019. 18:00:00,11.8,85.7,12.4,12.2,100,0
9.5.2019. 17:50:00,11.9,86,12.5,12.2,100,0
9.5.2019. 17:40:00,11.9,85.8,12.4,12.2,100,0
9.5.2019. 17:30:00,11.9,85.3,12.2,12.2,100,0.1
9.5.2019. 17:20:00,11.9,84.3,12.3,12.2,100,0
9.5.2019. 17:10:00,12.1,84.2,12.6,12.2,100,0
9.5.2019. 17:00:00,12.3,83.7,13,12.2,100,0
9.5.2019. 16:50:00,12.3,83.9,13.1,12.2,100,0
9.5.2019. 16:40:00,12.3,84.3,13.1,12.2,100,0
9.5.2019. 16:30:00,12.3,84.2,12.9,12.1,100,0
9.5.2019. 16:20:00,12.2,84.3,12.9,12.1,100,0
9.5.2019. 16:10:00,12.5,85.3,13.1,12.1,100,0
9.5.2019. 16:00:00,12.2,86,12.8,12.1,100,0
9.5.2019. 15:50:00,11.8,86.6,12.4,12.1,100,0
9.5.2019. 15:40:00,12.1,87.6,12.8,12.1,100,0.1
9.5.2019. 15:30:00,11.8,87.7,12.3,12.1,100,0.1
9.5.2019. 15:20:00,11.8,87.9,12.1,12.1,100,0.2
9.5.2019. 15:10:00,11.9,88,12,12.1,100,0.2
9.5.2019. 15:00:00,11.8,87.6,11.9,12.1,100,0.2
9.5.2019. 14:50:00,11.8,87.4,12.1,12,100,0.2
9.5.2019. 14:40:00,12,87.4,12.2,12,100,0.3
9.5.2019. 14:30:00,12.1,87.2,12.4,12,100,0.2
9.5.2019. 14:20:00,12.1,86.9,12.4,11.9,100,0.2
9.5.2019. 14:10:00,12.1,87,12.4,12,100,0.3
9.5.2019. 14:00:00,11.9,87,12.2,11.9,100,0.3
9.5.2019. 13:50:00,12.1,87.3,12.4,11.9,100,0.1
9.5.2019. 13:40:00,12.2,87.5,12.4,11.9,100,0.1
9.5.2019. 13:30:00,12.2,87.5,12.2,11.9,100,0.2
9.5.2019. 13:20:00,12.2,87.4,12.2,11.9,100,0.2
9.5.2019. 13:10:00,12.2,87.2,12.2,11.9,100,0.1
9.5.2019. 13:00:00,12.2,86.7,12.3,11.9,100,0.5
9.5.2019. 12:50:00,12.5,86.9,12.6,11.9,100,0.2
9.5.2019. 12:40:00,12.3,86.6,12.3,11.8,100,0.2
9.5.2019. 12:30:00,12.5,86.1,12.6,11.8,100,0.1
9.5.2019. 12:20:00,12.6,85.7,12.6,11.8,100,0.2
9.5.2019. 12:10:00,12.5,84.9,12.2,11.8,100,0.2
9.5.2019. 12:00:00,12.8,83.7,12.7,11.8,100,0
9.5.2019. 11:50:00,13.1,83.2,13.1,11.8,100,0
9.5.2019. 11:40:00,13.5,83.3,13.8,11.8,100,0.1
9.5.2019. 11:30:00,13,83.7,13,11.8,100,0
9.5.2019. 11:20:00,12.3,85,11.9,11.8,100,0
9.5.2019. 11:10:00,12.2,84.7,11.8,11.8,100,0
9.5.2019. 11:00:00,12.3,85.1,11.9,11.8,100,0.1
9.5.2019. 10:50:00,12.2,85.7,11.8,11.8,100,0
9.5.2019. 10:40:00,12,86,11.8,11.8,100,0.1
9.5.2019. 10:30:00,11.6,86,11.3,11.8,100,0.1
9.5.2019. 10:20:00,11.5,86.1,11.2,11.7,100,0
9.5.2019. 10:10:00,11.4,85.8,11,11.8,100,0
9.5.2019. 10:00:00,11.3,86.3,10.8,11.8,100,0
9.5.2019. 9:50:00,11.3,86.8,10.9,11.8,100,0
9.5.2019. 9:40:00,11.2,86.9,10.8,11.8,100,0.1
9.5.2019. 9:30:00,11.2,87.1,10.9,11.8,100,0
9.5.2019. 9:20:00,10.9,87.3,10.7,11.8,100,0.1
9.5.2019. 9:10:00,10.6,87.3,10.3,11.8,100,0.2
9.5.2019. 9:00:00,10.7,87.4,10.4,11.8,100,0.1
9.5.2019. 8:50:00,10.6,87.5,10.2,11.8,100,0.3
9.5.2019. 8:40:00,10.4,87.6,10.1,11.8,100,0.2
9.5.2019. 8:30:00,10.3,87.4,10.1,11.8,100,0.3
9.5.2019. 8:20:00,10.2,87,9.8,11.8,100,0.3
9.5.2019. 8:10:00,10.2,86.8,9.9,11.8,100,0.2
9.5.2019. 8:00:00,10.1,86.5,9.7,11.8,100,0.2
9.5.2019. 7:50:00,10.1,86.2,9.7,11.8,100,0.2
9.5.2019. 7:40:00,10.1,85.8,9.6,11.9,100,0.2
9.5.2019. 7:30:00,10.1,85.6,9.5,11.8,100,0.1
9.5.2019. 7:20:00,10.1,85.5,9.5,11.8,100,0.2
9.5.2019. 7:10:00,10.1,85.6,9.6,11.9,100,0.2
9.5.2019. 7:00:00,10.2,85.2,9.5,11.9,100,0.6
9.5.2019. 6:50:00,10.2,84.4,9.4,11.9,100,0.3
9.5.2019. 6:40:00,10.5,83.1,9.6,11.9,100,0.2
9.5.2019. 6:30:00,10.7,82.3,9.9,11.9,100,0.1
9.5.2019. 6:20:00,11,81.1,10.2,11.9,100,0
9.5.2019. 6:10:00,11.3,79.3,10.9,11.9,100,0
9.5.2019. 6:00:00,11.4,79.1,11,11.9,100,0
9.5.2019. 5:50:00,11.5,77.7,11.5,12,0,0
9.5.2019. 5:40:00,11.5,77.5,11.5,11.9,0,0
9.5.2019. 5:30:00,11.6,77.5,11.5,12,0,0
9.5.2019. 5:20:00,11.5,77.2,11.4,12,0,0
9.5.2019. 5:10:00,11.5,77.2,11.4,12,0,0
9.5.2019. 5:00:00,11.6,76.8,11.5,12.1,0,0
9.5.2019. 4:50:00,11.7,76.1,11.6,12.1,0,0
9.5.2019. 4:40:00,11.5,76.7,11.4,12.1,0,0
9.5.2019. 4:30:00,11.5,77.1,11.4,12.1,0,0
9.5.2019. 4:20:00,11.4,77.3,11.2,12.1,0,0
9.5.2019. 4:10:00,11.4,77.3,11.1,12.1,0,0
9.5.2019. 4:00:00,11.5,76.6,11.2,12.1,0,0
9.5.2019. 3:50:00,11.7,75.8,11.5,12.1,0,0
9.5.2019. 3:40:00,12,75.5,11.7,12.1,0,0
9.5.2019. 3:30:00,12.1,75,11.9,12.2,0,0
9.5.2019. 3:20:00,12.1,74.9,12,12.1,0,0
9.5.2019. 3:10:00,12.1,75.4,12,12.2,0,0
9.5.2019. 3:00:00,12.3,74.8,12.2,12.2,0,0
9.5.2019. 2:50:00,12.3,74.5,12.2,12.2,0,0
9.5.2019. 2:40:00,12.1,75.9,12,12.2,0,0
9.5.2019. 2:30:00,12,76.4,11.9,12.2,0,0
9.5.2019. 2:20:00,12,76.9,11.9,12.2,0,0
9.5.2019. 2:10:00,12,77.4,11.8,12.2,0,0
9.5.2019. 2:00:00,12.1,76.9,12,12.2,0,0
9.5.2019. 1:50:00,11.9,77.7,11.9,12.3,0,0
9.5.2019. 1:40:00,11.9,77.8,11.8,12.3,0,0
9.5.2019. 1:30:00,11.7,78.7,11.6,12.3,0,0
9.5.2019. 1:20:00,11.6,79.1,11.5,12.3,0,0
9.5.2019. 1:10:00,11.7,78.9,11.6,12.3,0,0
9.5.2019. 1:00:00,11.6,79.1,11.6,12.3,0,0
9.5.2019. 0:50:00,11.7,78.6,11.6,12.3,0,0
9.5.2019. 0:40:00,11.8,78.5,11.7,12.4,0,0
9.5.2019. 0:30:00,11.6,79.4,11.5,12.4,100,0
9.5.2019. 0:20:00,11.9,78.6,11.7,12.4,100,0
9.5.2019. 0:10:00,12.1,77.7,11.6,12.4,100,0
9.5.2019. 0:00:00,12.4,75.9,11.9,12.4,100,0
8.5.2019. 23:50:00,12.5,75.1,12.3,12.4,0,0
8.5.2019. 23:40:00,12.6,74.1,12.4,12.4,100,0
8.5.2019. 23:30:00,12.6,73.6,12.5,12.5,0,0
8.5.2019. 23:20:00,12.7,73.1,12.5,12.5,0,0
8.5.2019. 23:10:00,12.3,75.8,12.2,12.5,100,0
8.5.2019. 23:00:00,12.4,76.3,12.2,12.5,0,0
8.5.2019. 22:50:00,12.6,75,12.4,12.6,0,0
8.5.2019. 22:40:00,12.9,72.8,12.6,12.6,0,0
8.5.2019. 22:30:00,13,72.1,12.8,12.6,0,0
8.5.2019. 22:20:00,13.3,71.4,12.9,12.6,0,0
8.5.2019. 22:10:00,13.3,70.6,13,12.6,100,0
8.5.2019. 22:00:00,13.4,70,13.2,12.6,100,0
8.5.2019. 21:50:00,13.5,69.4,13.1,12.6,100,0
8.5.2019. 21:40:00,13.3,70.7,12.8,12.6,0,0
8.5.2019. 21:30:00,13.6,70,13.2,12.6,0,0
8.5.2019. 21:20:00,13.9,68.1,13.6,12.6,0,0
8.5.2019. 21:10:00,13.9,68,13.5,12.6,0,0
8.5.2019. 21:00:00,13.9,67.9,13.6,12.7,0,0
8.5.2019. 20:50:00,13.7,69.5,13.4,12.7,0,0
8.5.2019. 20:40:00,14,69.3,13.6,12.7,0,0
8.5.2019. 20:30:00,14,70.3,13.6,12.7,0,0
8.5.2019. 20:20:00,13.9,72.6,13.5,12.7,0,0
8.5.2019. 20:10:00,14,73.6,13.6,12.7,0,0
8.5.2019. 20:00:00,14.3,72.7,14,12.7,0,0
8.5.2019. 19:50:00,14.6,71.2,14.3,12.7,0,0
8.5.2019. 19:40:00,14.9,69,14.6,12.7,0,0
8.5.2019. 19:30:00,15.2,68.6,14.9,12.7,0,0
8.5.2019. 19:20:00,15.5,66.4,15.3,12.7,0,0
8.5.2019. 19:10:00,15.6,66.3,15.4,12.7,0,0
8.5.2019. 19:00:00,16,65.8,15.8,12.7,0,0
8.5.2019. 18:50:00,16.7,61.2,16.7,12.6,0,0
8.5.2019. 18:40:00,17.2,66.1,17.4,12.6,0,0
8.5.2019. 18:30:00,17.2,63.8,17.3,12.6,0,0
8.5.2019. 18:20:00,17,65.1,17.2,12.6,0,0
8.5.2019. 18:10:00,17,66.1,17.2,12.6,0,0
8.5.2019. 18:00:00,17,65.3,17.3,12.6,0,0
8.5.2019. 17:50:00,16.9,65.3,17.1,12.6,0,0
8.5.2019. 17:40:00,17.2,63.6,17.4,12.5,0,0
8.5.2019. 17:30:00,17.3,61.4,17.6,12.5,0,0
8.5.2019. 17:20:00,17.8,62.5,18.2,12.5,0,0
8.5.2019. 17:10:00,18.5,57.5,19.4,12.4,0,0
8.5.2019. 17:00:00,18.9,57.7,20.1,12.4,0,0
8.5.2019. 16:50:00,18.2,59.5,19,12.4,0,0
